"","50","49","48","47","46","45","44","43","42","41","40","39","38","37","36","35","34","33","32","31","30","29","28","27","26","25","24","23","22","21","20","19","18","17","16","15","14","13","12","11","10","9","8","7","6","5","4","3","2"
"DEC_Batch2.102","mc50-4","mc49-4","mc48-4","mc47-4","mc46-4","mc45-4","mc44-4","mc43-4","mc42-4","mc41-4","mc40-4","mc39-4","mc38-4","mc37-4","mc36-3","mc35-3","mc34-3","mc33-2","mc32-2","mc31-2","mc30-1","mc29-1","mc28-1","mc27-9","mc26-9","mc25-9","mc24-8","mc23-8","mc22-8","mc21-8","mc20-7","mc19-7","mc18-7","mc17-7","mc16-6","mc15-5","mc14-3","mc13-1","mc12-15","mc11-14","mc10-14","mc9-11","mc8-6","mc7-15","mc6-8","mc5-50","mc4-61","mc3-72","mc2-69"
"DEC_Batch2.103","mc50-4","mc49-4","mc48-4","mc47-4","mc46-4","mc45-4","mc44-4","mc43-4","mc42-4","mc41-4","mc40-4","mc39-4","mc38-4","mc37-4","mc36-3","mc35-3","mc34-3","mc33-2","mc32-2","mc31-2","mc30-1","mc29-1","mc28-1","mc27-11","mc26-11","mc25-12","mc24-12","mc23-12","mc22-13","mc21-14","mc20-14","mc19-14","mc18-14","mc17-15","mc16-16","mc15-15","mc14-14","mc13-13","mc12-12","mc11-10","mc10-10","mc9-7","mc8-2","mc7-13","mc6-6","mc5-41","mc4-40","mc3-33","mc2-52"
"DEC_Batch2.104","mc50-2","mc49-2","mc48-2","mc47-2","mc46-1","mc45-1","mc44-1","mc43-1","mc42-1","mc41-2","mc40-2","mc39-2","mc38-2","mc37-2","mc36-1","mc35-1","mc34-1","mc33-7","mc32-7","mc31-7","mc30-7","mc29-7","mc28-7","mc27-6","mc26-6","mc25-6","mc24-5","mc23-5","mc22-4","mc21-4","mc20-3","mc19-3","mc18-3","mc17-2","mc16-1","mc15-17","mc14-18","mc13-19","mc12-21","mc11-23","mc10-23","mc9-24","mc8-27","mc7-28","mc6-29","mc5-24","mc4-10","mc3-51","mc2-7"
"DEC_Batch2.105","mc50-4","mc49-4","mc48-4","mc47-4","mc46-4","mc45-4","mc44-4","mc43-4","mc42-4","mc41-4","mc40-4","mc39-4","mc38-4","mc37-4","mc36-3","mc35-3","mc34-3","mc33-2","mc32-2","mc31-2","mc30-1","mc29-1","mc28-1","mc27-9","mc26-9","mc25-9","mc24-8","mc23-8","mc22-8","mc21-8","mc20-7","mc19-7","mc18-7","mc17-7","mc16-6","mc15-5","mc14-3","mc13-1","mc12-20","mc11-22","mc10-22","mc9-23","mc8-25","mc7-26","mc6-27","mc5-21","mc4-4","mc3-28","mc2-30"
"DEC_Batch2.106","mc50-2","mc49-2","mc48-2","mc47-2","mc46-1","mc45-1","mc44-1","mc43-1","mc42-1","mc41-2","mc40-2","mc39-2","mc38-2","mc37-2","mc36-1","mc35-1","mc34-1","mc33-7","mc32-7","mc31-7","mc30-7","mc29-7","mc28-7","mc27-6","mc26-6","mc25-6","mc24-5","mc23-5","mc22-4","mc21-4","mc20-3","mc19-3","mc18-3","mc17-2","mc16-1","mc15-17","mc14-18","mc13-19","mc12-21","mc11-23","mc10-23","mc9-24","mc8-27","mc7-28","mc6-29","mc5-24","mc4-10","mc3-51","mc2-7"
"DEC_Batch2.107","mc50-2","mc49-2","mc48-2","mc47-2","mc46-1","mc45-1","mc44-1","mc43-1","mc42-1","mc41-2","mc40-2","mc39-2","mc38-2","mc37-2","mc36-1","mc35-1","mc34-1","mc33-8","mc32-8","mc31-8","mc30-8","mc29-8","mc28-8","mc27-7","mc26-7","mc25-7","mc24-6","mc23-6","mc22-6","mc21-6","mc20-5","mc19-5","mc18-5","mc17-4","mc16-3","mc15-2","mc14-16","mc13-15","mc12-14","mc11-13","mc10-13","mc9-10","mc8-5","mc7-21","mc6-16","mc5-4","mc4-88","mc3-112","mc2-161"
"DEC_Batch2.108","mc50-2","mc49-2","mc48-2","mc47-2","mc46-1","mc45-1","mc44-1","mc43-1","mc42-1","mc41-2","mc40-2","mc39-2","mc38-2","mc37-2","mc36-1","mc35-1","mc34-1","mc33-7","mc32-7","mc31-7","mc30-7","mc29-7","mc28-7","mc27-6","mc26-6","mc25-6","mc24-5","mc23-5","mc22-4","mc21-4","mc20-3","mc19-3","mc18-3","mc17-2","mc16-1","mc15-16","mc14-15","mc13-14","mc12-13","mc11-11","mc10-11","mc9-8","mc8-3","mc7-12","mc6-5","mc5-32","mc4-25","mc3-1","mc2-162"
"DEC_Batch2.109","mc50-4","mc49-4","mc48-4","mc47-4","mc46-4","mc45-4","mc44-4","mc43-4","mc42-4","mc41-4","mc40-4","mc39-4","mc38-4","mc37-4","mc36-3","mc35-3","mc34-3","mc33-2","mc32-2","mc31-2","mc30-1","mc29-1","mc28-1","mc27-11","mc26-11","mc25-12","mc24-12","mc23-12","mc22-13","mc21-14","mc20-14","mc19-14","mc18-14","mc17-15","mc16-16","mc15-15","mc14-14","mc13-13","mc12-12","mc11-10","mc10-10","mc9-7","mc8-2","mc7-13","mc6-6","mc5-41","mc4-40","mc3-33","mc2-45"
"DEC_Batch2.110","mc50-2","mc49-2","mc48-2","mc47-2","mc46-1","mc45-1","mc44-1","mc43-1","mc42-1","mc41-2","mc40-2","mc39-2","mc38-2","mc37-2","mc36-1","mc35-1","mc34-1","mc33-7","mc32-7","mc31-7","mc30-7","mc29-7","mc28-7","mc27-6","mc26-6","mc25-6","mc24-5","mc23-5","mc22-4","mc21-4","mc20-3","mc19-3","mc18-3","mc17-2","mc16-1","mc15-16","mc14-15","mc13-14","mc12-13","mc11-11","mc10-11","mc9-8","mc8-3","mc7-12","mc6-5","mc5-32","mc4-25","mc3-113","mc2-163"
"DEC_Batch2.111","mc50-2","mc49-2","mc48-2","mc47-2","mc46-1","mc45-1","mc44-1","mc43-1","mc42-1","mc41-2","mc40-2","mc39-2","mc38-2","mc37-2","mc36-1","mc35-1","mc34-1","mc33-7","mc32-7","mc31-7","mc30-7","mc29-7","mc28-7","mc27-6","mc26-6","mc25-6","mc24-5","mc23-5","mc22-4","mc21-4","mc20-3","mc19-3","mc18-3","mc17-2","mc16-1","mc15-16","mc14-15","mc13-14","mc12-13","mc11-11","mc10-11","mc9-8","mc8-3","mc7-22","mc6-17","mc5-5","mc4-26","mc3-2","mc2-164"
"DEC_Batch2.112","mc50-4","mc49-4","mc48-4","mc47-4","mc46-4","mc45-4","mc44-4","mc43-4","mc42-4","mc41-4","mc40-4","mc39-4","mc38-4","mc37-4","mc36-3","mc35-3","mc34-3","mc33-2","mc32-2","mc31-2","mc30-1","mc29-1","mc28-1","mc27-9","mc26-9","mc25-9","mc24-8","mc23-8","mc22-8","mc21-8","mc20-7","mc19-7","mc18-7","mc17-7","mc16-6","mc15-5","mc14-3","mc13-1","mc12-15","mc11-14","mc10-14","mc9-11","mc8-6","mc7-24","mc6-23","mc5-14","mc4-60","mc3-71","mc2-67"
"DEC_Batch2.113","mc50-4","mc49-4","mc48-4","mc47-4","mc46-4","mc45-4","mc44-4","mc43-4","mc42-4","mc41-4","mc40-4","mc39-4","mc38-4","mc37-4","mc36-3","mc35-3","mc34-3","mc33-2","mc32-2","mc31-2","mc30-1","mc29-1","mc28-1","mc27-11","mc26-11","mc25-12","mc24-12","mc23-12","mc22-13","mc21-14","mc20-14","mc19-14","mc18-14","mc17-15","mc16-16","mc15-15","mc14-14","mc13-13","mc12-12","mc11-10","mc10-10","mc9-7","mc8-2","mc7-13","mc6-6","mc5-46","mc4-49","mc3-49","mc2-4"
"DEC_Batch2.114","mc50-2","mc49-2","mc48-2","mc47-2","mc46-1","mc45-1","mc44-1","mc43-1","mc42-1","mc41-2","mc40-2","mc39-2","mc38-2","mc37-2","mc36-1","mc35-1","mc34-1","mc33-7","mc32-7","mc31-7","mc30-7","mc29-7","mc28-7","mc27-6","mc26-6","mc25-6","mc24-5","mc23-5","mc22-4","mc21-4","mc20-3","mc19-3","mc18-3","mc17-2","mc16-1","mc15-17","mc14-18","mc13-19","mc12-21","mc11-23","mc10-23","mc9-24","mc8-27","mc7-28","mc6-29","mc5-24","mc4-10","mc3-51","mc2-7"
"DEC_Batch2.115","mc50-4","mc49-4","mc48-4","mc47-4","mc46-4","mc45-4","mc44-4","mc43-4","mc42-4","mc41-4","mc40-4","mc39-4","mc38-4","mc37-4","mc36-3","mc35-3","mc34-3","mc33-2","mc32-2","mc31-2","mc30-1","mc29-1","mc28-1","mc27-9","mc26-9","mc25-9","mc24-8","mc23-8","mc22-8","mc21-8","mc20-7","mc19-7","mc18-7","mc17-7","mc16-6","mc15-5","mc14-3","mc13-1","mc12-15","mc11-14","mc10-14","mc9-11","mc8-6","mc7-15","mc6-8","mc5-50","mc4-61","mc3-72","mc2-69"
"DEC_Batch2.116","mc50-3","mc49-3","mc48-3","mc47-3","mc46-3","mc45-3","mc44-3","mc43-3","mc42-3","mc41-3","mc40-3","mc39-3","mc38-3","mc37-3","mc36-2","mc35-2","mc34-2","mc33-1","mc32-1","mc31-1","mc30-3","mc29-3","mc28-3","mc27-2","mc26-2","mc25-1","mc24-9","mc23-9","mc22-10","mc21-10","mc20-9","mc19-9","mc18-9","mc17-9","mc16-8","mc15-7","mc14-5","mc13-3","mc12-1","mc11-9","mc10-9","mc9-6","mc8-1","mc7-16","mc6-9","mc5-31","mc4-24","mc3-114","mc2-165"
"DEC_Batch2.117","mc50-4","mc49-4","mc48-4","mc47-4","mc46-4","mc45-4","mc44-4","mc43-4","mc42-4","mc41-4","mc40-4","mc39-4","mc38-4","mc37-4","mc36-3","mc35-3","mc34-3","mc33-2","mc32-2","mc31-2","mc30-1","mc29-1","mc28-1","mc27-11","mc26-11","mc25-12","mc24-12","mc23-12","mc22-13","mc21-14","mc20-14","mc19-14","mc18-14","mc17-15","mc16-16","mc15-15","mc14-14","mc13-13","mc12-12","mc11-10","mc10-10","mc9-7","mc8-2","mc7-31","mc6-33","mc5-29","mc4-20","mc3-7","mc2-77"
"DEC_Batch2.118","mc50-4","mc49-4","mc48-4","mc47-4","mc46-4","mc45-4","mc44-4","mc43-4","mc42-4","mc41-4","mc40-4","mc39-4","mc38-4","mc37-4","mc36-3","mc35-3","mc34-3","mc33-2","mc32-2","mc31-2","mc30-1","mc29-1","mc28-1","mc27-9","mc26-9","mc25-9","mc24-8","mc23-8","mc22-8","mc21-8","mc20-7","mc19-7","mc18-7","mc17-7","mc16-6","mc15-5","mc14-3","mc13-1","mc12-15","mc11-14","mc10-14","mc9-11","mc8-6","mc7-15","mc6-8","mc5-43","mc4-44","mc3-41","mc2-29"
"DEC_Batch2.119","mc50-1","mc49-1","mc48-1","mc47-1","mc46-2","mc45-2","mc44-2","mc43-2","mc42-2","mc41-1","mc40-1","mc39-1","mc38-1","mc37-1","mc36-8","mc35-8","mc34-8","mc33-9","mc32-9","mc31-9","mc30-10","mc29-10","mc28-10","mc27-10","mc26-10","mc25-10","mc24-10","mc23-10","mc22-11","mc21-12","mc20-12","mc19-12","mc18-12","mc17-12","mc16-12","mc15-11","mc14-9","mc13-8","mc12-7","mc11-4","mc10-4","mc9-1","mc8-9","mc7-3","mc6-15","mc5-3","mc4-6","mc3-10","mc2-166"
"DEC_Batch2.120","mc50-4","mc49-4","mc48-4","mc47-4","mc46-4","mc45-4","mc44-4","mc43-4","mc42-4","mc41-4","mc40-4","mc39-4","mc38-4","mc37-4","mc36-3","mc35-3","mc34-3","mc33-2","mc32-2","mc31-2","mc30-1","mc29-1","mc28-1","mc27-9","mc26-9","mc25-9","mc24-8","mc23-8","mc22-8","mc21-8","mc20-7","mc19-7","mc18-7","mc17-7","mc16-6","mc15-5","mc14-3","mc13-1","mc12-15","mc11-14","mc10-14","mc9-11","mc8-6","mc7-15","mc6-8","mc5-50","mc4-61","mc3-72","mc2-69"
"DEC_Batch2.121","mc50-3","mc49-3","mc48-3","mc47-3","mc46-3","mc45-3","mc44-3","mc43-3","mc42-3","mc41-3","mc40-3","mc39-3","mc38-3","mc37-3","mc36-2","mc35-2","mc34-2","mc33-1","mc32-1","mc31-1","mc30-9","mc29-9","mc28-9","mc27-8","mc26-8","mc25-8","mc24-7","mc23-7","mc22-7","mc21-7","mc20-6","mc19-6","mc18-6","mc17-6","mc16-5","mc15-4","mc14-2","mc13-16","mc12-16","mc11-15","mc10-15","mc9-12","mc8-7","mc7-1","mc6-35","mc5-33","mc4-27","mc3-5","mc2-167"
"DEC_Batch2.122","mc50-7","mc49-7","mc48-7","mc47-7","mc46-8","mc45-8","mc44-8","mc43-8","mc42-8","mc41-8","mc40-8","mc39-8","mc38-8","mc37-8","mc36-7","mc35-7","mc34-7","mc33-6","mc32-6","mc31-6","mc30-6","mc29-6","mc28-6","mc27-5","mc26-5","mc25-5","mc24-4","mc23-4","mc22-3","mc21-2","mc20-1","mc19-1","mc18-1","mc17-5","mc16-4","mc15-3","mc14-1","mc13-18","mc12-18","mc11-18","mc10-18","mc9-16","mc8-14","mc7-8","mc6-1","mc5-19","mc4-2","mc3-115","mc2-168"
"DEC_Batch2.123","mc50-4","mc49-4","mc48-4","mc47-4","mc46-4","mc45-4","mc44-4","mc43-4","mc42-4","mc41-4","mc40-4","mc39-4","mc38-4","mc37-4","mc36-3","mc35-3","mc34-3","mc33-2","mc32-2","mc31-2","mc30-1","mc29-1","mc28-1","mc27-11","mc26-11","mc25-12","mc24-12","mc23-12","mc22-13","mc21-14","mc20-14","mc19-14","mc18-14","mc17-15","mc16-16","mc15-15","mc14-14","mc13-13","mc12-12","mc11-10","mc10-10","mc9-7","mc8-2","mc7-31","mc6-33","mc5-29","mc4-20","mc3-7","mc2-44"
"DEC_Batch2.124","mc50-4","mc49-4","mc48-4","mc47-4","mc46-4","mc45-4","mc44-4","mc43-4","mc42-4","mc41-4","mc40-4","mc39-4","mc38-4","mc37-4","mc36-3","mc35-3","mc34-3","mc33-2","mc32-2","mc31-2","mc30-1","mc29-1","mc28-1","mc27-11","mc26-11","mc25-12","mc24-12","mc23-12","mc22-13","mc21-14","mc20-14","mc19-14","mc18-14","mc17-15","mc16-16","mc15-15","mc14-14","mc13-13","mc12-12","mc11-10","mc10-10","mc9-7","mc8-2","mc7-31","mc6-33","mc5-29","mc4-20","mc3-7","mc2-77"
"DEC_Batch2.125","mc50-3","mc49-3","mc48-3","mc47-3","mc46-3","mc45-3","mc44-3","mc43-3","mc42-3","mc41-3","mc40-3","mc39-3","mc38-3","mc37-3","mc36-2","mc35-2","mc34-2","mc33-1","mc32-1","mc31-1","mc30-3","mc29-3","mc28-3","mc27-2","mc26-2","mc25-1","mc24-9","mc23-9","mc22-10","mc21-10","mc20-9","mc19-9","mc18-9","mc17-9","mc16-8","mc15-7","mc14-5","mc13-3","mc12-1","mc11-9","mc10-9","mc9-6","mc8-1","mc7-16","mc6-9","mc5-31","mc4-24","mc3-116","mc2-169"
"DEC_Batch2.126","mc50-4","mc49-4","mc48-4","mc47-4","mc46-4","mc45-4","mc44-4","mc43-4","mc42-4","mc41-4","mc40-4","mc39-4","mc38-4","mc37-4","mc36-3","mc35-3","mc34-3","mc33-2","mc32-2","mc31-2","mc30-1","mc29-1","mc28-1","mc27-9","mc26-9","mc25-9","mc24-8","mc23-8","mc22-8","mc21-8","mc20-7","mc19-7","mc18-7","mc17-7","mc16-6","mc15-5","mc14-3","mc13-1","mc12-20","mc11-22","mc10-22","mc9-23","mc8-25","mc7-26","mc6-27","mc5-21","mc4-4","mc3-67","mc2-54"
"DEC_Batch2.127","mc50-4","mc49-4","mc48-4","mc47-4","mc46-4","mc45-4","mc44-4","mc43-4","mc42-4","mc41-4","mc40-4","mc39-4","mc38-4","mc37-4","mc36-3","mc35-3","mc34-3","mc33-2","mc32-2","mc31-2","mc30-1","mc29-1","mc28-1","mc27-9","mc26-9","mc25-9","mc24-8","mc23-8","mc22-8","mc21-8","mc20-7","mc19-7","mc18-7","mc17-7","mc16-6","mc15-5","mc14-3","mc13-1","mc12-20","mc11-22","mc10-22","mc9-23","mc8-25","mc7-26","mc6-27","mc5-21","mc4-4","mc3-28","mc2-30"
"DEC_Batch2.128","mc50-4","mc49-4","mc48-4","mc47-4","mc46-4","mc45-4","mc44-4","mc43-4","mc42-4","mc41-4","mc40-4","mc39-4","mc38-4","mc37-4","mc36-3","mc35-3","mc34-3","mc33-2","mc32-2","mc31-2","mc30-1","mc29-1","mc28-1","mc27-9","mc26-9","mc25-9","mc24-8","mc23-8","mc22-8","mc21-8","mc20-7","mc19-7","mc18-7","mc17-7","mc16-6","mc15-5","mc14-3","mc13-1","mc12-20","mc11-22","mc10-22","mc9-23","mc8-25","mc7-26","mc6-27","mc5-21","mc4-4","mc3-28","mc2-170"
"DEC_Batch2.129","mc50-4","mc49-4","mc48-4","mc47-4","mc46-4","mc45-4","mc44-4","mc43-4","mc42-4","mc41-4","mc40-4","mc39-4","mc38-4","mc37-4","mc36-3","mc35-3","mc34-3","mc33-2","mc32-2","mc31-2","mc30-1","mc29-1","mc28-1","mc27-9","mc26-9","mc25-9","mc24-8","mc23-8","mc22-8","mc21-8","mc20-7","mc19-7","mc18-7","mc17-7","mc16-6","mc15-5","mc14-3","mc13-1","mc12-15","mc11-14","mc10-14","mc9-11","mc8-6","mc7-15","mc6-8","mc5-43","mc4-44","mc3-41","mc2-53"
"DEC_Batch2.130","mc50-1","mc49-1","mc48-1","mc47-1","mc46-7","mc45-7","mc44-7","mc43-7","mc42-7","mc41-7","mc40-7","mc39-7","mc38-7","mc37-7","mc36-6","mc35-6","mc34-6","mc33-5","mc32-5","mc31-5","mc30-5","mc29-5","mc28-5","mc27-4","mc26-4","mc25-4","mc24-3","mc23-3","mc22-2","mc21-1","mc20-11","mc19-11","mc18-11","mc17-11","mc16-10","mc15-9","mc14-7","mc13-5","mc12-4","mc11-1","mc10-1","mc9-25","mc8-28","mc7-29","mc6-30","mc5-25","mc4-14","mc3-18","mc2-171"
"DEC_Batch2.131","mc50-2","mc49-2","mc48-2","mc47-2","mc46-1","mc45-1","mc44-1","mc43-1","mc42-1","mc41-2","mc40-2","mc39-2","mc38-2","mc37-2","mc36-1","mc35-1","mc34-1","mc33-7","mc32-7","mc31-7","mc30-7","mc29-7","mc28-7","mc27-6","mc26-6","mc25-6","mc24-5","mc23-5","mc22-4","mc21-4","mc20-3","mc19-3","mc18-3","mc17-2","mc16-1","mc15-17","mc14-18","mc13-19","mc12-21","mc11-23","mc10-23","mc9-24","mc8-27","mc7-28","mc6-29","mc5-24","mc4-10","mc3-27","mc2-80"
"DEC_Batch2.132","mc50-2","mc49-2","mc48-2","mc47-2","mc46-1","mc45-1","mc44-1","mc43-1","mc42-1","mc41-2","mc40-2","mc39-2","mc38-2","mc37-2","mc36-1","mc35-1","mc34-1","mc33-8","mc32-8","mc31-8","mc30-8","mc29-8","mc28-8","mc27-7","mc26-7","mc25-7","mc24-6","mc23-6","mc22-6","mc21-6","mc20-5","mc19-5","mc18-5","mc17-4","mc16-3","mc15-2","mc14-19","mc13-20","mc12-22","mc11-24","mc10-24","mc9-26","mc8-29","mc7-30","mc6-31","mc5-26","mc4-15","mc3-117","mc2-172"
"DEC_Batch2.133","mc50-4","mc49-4","mc48-4","mc47-4","mc46-4","mc45-4","mc44-4","mc43-4","mc42-4","mc41-4","mc40-4","mc39-4","mc38-4","mc37-4","mc36-3","mc35-3","mc34-3","mc33-2","mc32-2","mc31-2","mc30-1","mc29-1","mc28-1","mc27-11","mc26-11","mc25-12","mc24-12","mc23-12","mc22-13","mc21-14","mc20-14","mc19-14","mc18-14","mc17-15","mc16-16","mc15-15","mc14-14","mc13-13","mc12-12","mc11-10","mc10-10","mc9-7","mc8-2","mc7-13","mc6-6","mc5-41","mc4-40","mc3-33","mc2-52"
"DEC_Batch2.134","mc50-4","mc49-4","mc48-4","mc47-4","mc46-4","mc45-4","mc44-4","mc43-4","mc42-4","mc41-4","mc40-4","mc39-4","mc38-4","mc37-4","mc36-3","mc35-3","mc34-3","mc33-2","mc32-2","mc31-2","mc30-1","mc29-1","mc28-1","mc27-11","mc26-11","mc25-12","mc24-12","mc23-12","mc22-13","mc21-14","mc20-14","mc19-14","mc18-14","mc17-15","mc16-16","mc15-15","mc14-14","mc13-13","mc12-12","mc11-10","mc10-10","mc9-7","mc8-2","mc7-13","mc6-6","mc5-46","mc4-49","mc3-49","mc2-4"
"DEC_Batch2.135","mc50-2","mc49-2","mc48-2","mc47-2","mc46-1","mc45-1","mc44-1","mc43-1","mc42-1","mc41-2","mc40-2","mc39-2","mc38-2","mc37-2","mc36-1","mc35-1","mc34-1","mc33-7","mc32-7","mc31-7","mc30-7","mc29-7","mc28-7","mc27-6","mc26-6","mc25-6","mc24-5","mc23-5","mc22-4","mc21-4","mc20-3","mc19-3","mc18-3","mc17-2","mc16-1","mc15-17","mc14-18","mc13-19","mc12-21","mc11-23","mc10-23","mc9-24","mc8-27","mc7-28","mc6-29","mc5-24","mc4-10","mc3-51","mc2-7"
"DEC_Batch2.136","mc50-2","mc49-2","mc48-2","mc47-2","mc46-1","mc45-1","mc44-1","mc43-1","mc42-1","mc41-2","mc40-2","mc39-2","mc38-2","mc37-2","mc36-1","mc35-1","mc34-1","mc33-8","mc32-8","mc31-8","mc30-8","mc29-8","mc28-8","mc27-7","mc26-7","mc25-7","mc24-6","mc23-6","mc22-6","mc21-6","mc20-5","mc19-5","mc18-5","mc17-4","mc16-3","mc15-2","mc14-16","mc13-15","mc12-14","mc11-13","mc10-13","mc9-10","mc8-5","mc7-21","mc6-16","mc5-4","mc4-11","mc3-3","mc2-173"
"DEC_Batch2.137","mc50-4","mc49-4","mc48-4","mc47-4","mc46-4","mc45-4","mc44-4","mc43-4","mc42-4","mc41-4","mc40-4","mc39-4","mc38-4","mc37-4","mc36-3","mc35-3","mc34-3","mc33-2","mc32-2","mc31-2","mc30-1","mc29-1","mc28-1","mc27-11","mc26-11","mc25-12","mc24-12","mc23-12","mc22-13","mc21-14","mc20-14","mc19-14","mc18-14","mc17-15","mc16-16","mc15-15","mc14-14","mc13-13","mc12-12","mc11-10","mc10-10","mc9-7","mc8-2","mc7-13","mc6-6","mc5-41","mc4-40","mc3-33","mc2-52"
"DEC_Batch2.138","mc50-2","mc49-2","mc48-2","mc47-2","mc46-1","mc45-1","mc44-1","mc43-1","mc42-1","mc41-2","mc40-2","mc39-2","mc38-2","mc37-2","mc36-1","mc35-1","mc34-1","mc33-7","mc32-7","mc31-7","mc30-7","mc29-7","mc28-7","mc27-6","mc26-6","mc25-6","mc24-5","mc23-5","mc22-4","mc21-4","mc20-3","mc19-3","mc18-3","mc17-2","mc16-1","mc15-16","mc14-15","mc13-14","mc12-13","mc11-11","mc10-11","mc9-8","mc8-3","mc7-12","mc6-5","mc5-32","mc4-25","mc3-1","mc2-81"
"DEC_Batch2.139","mc50-4","mc49-4","mc48-4","mc47-4","mc46-4","mc45-4","mc44-4","mc43-4","mc42-4","mc41-4","mc40-4","mc39-4","mc38-4","mc37-4","mc36-3","mc35-3","mc34-3","mc33-2","mc32-2","mc31-2","mc30-1","mc29-1","mc28-1","mc27-11","mc26-11","mc25-12","mc24-12","mc23-12","mc22-13","mc21-14","mc20-14","mc19-14","mc18-14","mc17-15","mc16-16","mc15-15","mc14-14","mc13-13","mc12-12","mc11-10","mc10-10","mc9-7","mc8-2","mc7-13","mc6-6","mc5-41","mc4-40","mc3-33","mc2-45"
"DEC_Batch2.140","mc50-2","mc49-2","mc48-2","mc47-2","mc46-1","mc45-1","mc44-1","mc43-1","mc42-1","mc41-2","mc40-2","mc39-2","mc38-2","mc37-2","mc36-1","mc35-1","mc34-1","mc33-7","mc32-7","mc31-7","mc30-7","mc29-7","mc28-7","mc27-6","mc26-6","mc25-6","mc24-5","mc23-5","mc22-4","mc21-4","mc20-3","mc19-3","mc18-3","mc17-2","mc16-1","mc15-16","mc14-15","mc13-14","mc12-13","mc11-11","mc10-11","mc9-8","mc8-3","mc7-22","mc6-17","mc5-5","mc4-26","mc3-2","mc2-56"
"DEC_Batch2.141","mc50-4","mc49-4","mc48-4","mc47-4","mc46-4","mc45-4","mc44-4","mc43-4","mc42-4","mc41-4","mc40-4","mc39-4","mc38-4","mc37-4","mc36-3","mc35-3","mc34-3","mc33-2","mc32-2","mc31-2","mc30-1","mc29-1","mc28-1","mc27-9","mc26-9","mc25-9","mc24-8","mc23-8","mc22-8","mc21-8","mc20-7","mc19-7","mc18-7","mc17-7","mc16-6","mc15-5","mc14-3","mc13-1","mc12-20","mc11-22","mc10-22","mc9-23","mc8-25","mc7-26","mc6-27","mc5-21","mc4-4","mc3-28","mc2-174"
"DEC_Batch2.142","mc50-4","mc49-4","mc48-4","mc47-4","mc46-4","mc45-4","mc44-4","mc43-4","mc42-4","mc41-4","mc40-4","mc39-4","mc38-4","mc37-4","mc36-3","mc35-3","mc34-3","mc33-2","mc32-2","mc31-2","mc30-1","mc29-1","mc28-1","mc27-11","mc26-11","mc25-12","mc24-12","mc23-12","mc22-13","mc21-14","mc20-14","mc19-14","mc18-14","mc17-15","mc16-16","mc15-15","mc14-14","mc13-13","mc12-12","mc11-10","mc10-10","mc9-7","mc8-2","mc7-13","mc6-6","mc5-41","mc4-40","mc3-33","mc2-52"
"DEC_Batch2.143","mc50-2","mc49-2","mc48-2","mc47-2","mc46-1","mc45-1","mc44-1","mc43-1","mc42-1","mc41-2","mc40-2","mc39-2","mc38-2","mc37-2","mc36-1","mc35-1","mc34-1","mc33-7","mc32-7","mc31-7","mc30-7","mc29-7","mc28-7","mc27-6","mc26-6","mc25-6","mc24-5","mc23-5","mc22-4","mc21-4","mc20-3","mc19-3","mc18-3","mc17-2","mc16-1","mc15-16","mc14-15","mc13-14","mc12-13","mc11-11","mc10-11","mc9-8","mc8-3","mc7-12","mc6-5","mc5-32","mc4-25","mc3-1","mc2-175"
"DEC_Batch2.144","mc50-4","mc49-4","mc48-4","mc47-4","mc46-4","mc45-4","mc44-4","mc43-4","mc42-4","mc41-4","mc40-4","mc39-4","mc38-4","mc37-4","mc36-3","mc35-3","mc34-3","mc33-2","mc32-2","mc31-2","mc30-1","mc29-1","mc28-1","mc27-11","mc26-11","mc25-12","mc24-12","mc23-12","mc22-13","mc21-14","mc20-14","mc19-14","mc18-14","mc17-15","mc16-16","mc15-15","mc14-14","mc13-13","mc12-12","mc11-10","mc10-10","mc9-7","mc8-2","mc7-13","mc6-6","mc5-41","mc4-40","mc3-33","mc2-45"
