"","100","99","98","97","96","95","94","93","92","91","90","89","88","87","86","85","84","83","82","81","80","79","78","77","76","75","74","73","72","71","70","69","68","67","66","65","64","63","62","61","60","59","58","57","56","55","54","53","52","51","50","49","48","47","46","45","44","43","42","41","40","39","38","37","36","35","34","33","32","31","30","29","28","27","26","25","24","23","22","21","20","19","18","17","16","15","14","13","12","11","10","9","8","7","6","5","4","3","2"
"W2035276","mc100-4","mc99-3","mc98-3","mc97-3","mc96-3","mc95-2","mc94-2","mc93-2","mc92-2","mc91-1","mc90-1","mc89-1","mc88-9","mc87-9","mc86-9","mc85-8","mc84-8","mc83-8","mc82-7","mc81-7","mc80-7","mc79-6","mc78-6","mc77-5","mc76-5","mc75-5","mc74-4","mc73-4","mc72-3","mc71-3","mc70-2","mc69-2","mc68-1","mc67-1","mc66-33","mc65-33","mc64-33","mc63-33","mc62-33","mc61-34","mc60-35","mc59-35","mc58-35","mc57-35","mc56-35","mc55-35","mc54-35","mc53-36","mc52-37","mc51-36","mc50-36","mc49-37","mc48-36","mc47-37","mc46-37","mc45-37","mc44-37","mc43-37","mc42-37","mc41-37","mc40-37","mc39-36","mc38-36","mc37-34","mc36-32","mc35-31","mc34-28","mc33-26","mc32-24","mc31-22","mc30-19","mc29-16","mc28-14","mc27-11","mc26-7","mc25-4","mc24-13","mc23-8","mc22-5","mc21-19","mc20-13","mc19-7","mc18-1","mc17-14","mc16-5","mc15-2","mc14-118","mc13-120","mc12-116","mc11-114","mc10-104","mc9-93","mc8-66","mc7-26","mc6-333","mc5-373","mc4-432","mc3-515","mc2-572"
"W2035277","mc100-17","mc99-18","mc98-18","mc97-18","mc96-18","mc95-17","mc94-17","mc93-17","mc92-17","mc91-18","mc90-18","mc89-18","mc88-18","mc87-18","mc86-18","mc85-17","mc84-17","mc83-17","mc82-17","mc81-17","mc80-17","mc79-17","mc78-17","mc77-17","mc76-17","mc75-17","mc74-17","mc73-17","mc72-16","mc71-16","mc70-15","mc69-15","mc68-14","mc67-14","mc66-13","mc65-13","mc64-12","mc63-12","mc62-12","mc61-12","mc60-11","mc59-11","mc58-10","mc57-9","mc56-9","mc55-8","mc54-7","mc53-6","mc52-5","mc51-4","mc50-3","mc49-2","mc48-1","mc47-36","mc46-36","mc45-36","mc44-36","mc43-36","mc42-36","mc41-36","mc40-36","mc39-35","mc38-35","mc37-33","mc36-31","mc35-30","mc34-27","mc33-25","mc32-23","mc31-21","mc30-18","mc29-15","mc28-13","mc27-10","mc26-6","mc25-3","mc24-19","mc23-14","mc22-11","mc21-5","mc20-38","mc19-33","mc18-27","mc17-22","mc16-14","mc15-5","mc14-6","mc13-96","mc12-86","mc11-79","mc10-64","mc9-42","mc8-11","mc7-196","mc6-183","mc5-135","mc4-28","mc3-193","mc2-92"
"W2035292","mc100-7","mc99-7","mc98-7","mc97-7","mc96-7","mc95-6","mc94-6","mc93-6","mc92-6","mc91-5","mc90-5","mc89-5","mc88-4","mc87-4","mc86-4","mc85-3","mc84-3","mc83-3","mc82-2","mc81-2","mc80-2","mc79-1","mc78-1","mc77-21","mc76-21","mc75-21","mc74-22","mc73-22","mc72-21","mc71-21","mc70-21","mc69-21","mc68-20","mc67-20","mc66-19","mc65-19","mc64-18","mc63-18","mc62-18","mc61-18","mc60-18","mc59-18","mc58-17","mc57-17","mc56-17","mc55-17","mc54-16","mc53-15","mc52-15","mc51-14","mc50-13","mc49-13","mc48-12","mc47-11","mc46-10","mc45-9","mc44-8","mc43-6","mc42-5","mc41-4","mc40-2","mc39-1","mc38-63","mc37-65","mc36-67","mc35-68","mc34-71","mc33-73","mc32-75","mc31-77","mc30-79","mc29-82","mc28-85","mc27-88","mc26-92","mc25-93","mc24-96","mc23-98","mc22-99","mc21-102","mc20-106","mc19-105","mc18-106","mc17-109","mc16-110","mc15-113","mc14-114","mc13-115","mc12-111","mc11-109","mc10-99","mc9-86","mc8-59","mc7-17","mc6-95","mc5-27","mc4-93","mc3-516","mc2-573"
"W2035304","mc100-17","mc99-18","mc98-18","mc97-18","mc96-18","mc95-17","mc94-17","mc93-17","mc92-17","mc91-18","mc90-18","mc89-18","mc88-18","mc87-18","mc86-18","mc85-17","mc84-17","mc83-17","mc82-17","mc81-17","mc80-17","mc79-17","mc78-17","mc77-17","mc76-17","mc75-17","mc74-17","mc73-17","mc72-16","mc71-16","mc70-15","mc69-15","mc68-14","mc67-14","mc66-13","mc65-13","mc64-12","mc63-12","mc62-12","mc61-12","mc60-11","mc59-11","mc58-10","mc57-9","mc56-9","mc55-8","mc54-7","mc53-6","mc52-5","mc51-4","mc50-3","mc49-2","mc48-1","mc47-36","mc46-36","mc45-36","mc44-36","mc43-36","mc42-36","mc41-36","mc40-36","mc39-35","mc38-35","mc37-33","mc36-31","mc35-30","mc34-27","mc33-25","mc32-23","mc31-21","mc30-18","mc29-15","mc28-13","mc27-10","mc26-6","mc25-3","mc24-19","mc23-14","mc22-11","mc21-5","mc20-38","mc19-33","mc18-27","mc17-22","mc16-14","mc15-5","mc14-134","mc13-139","mc12-140","mc11-142","mc10-138","mc9-132","mc8-111","mc7-83","mc6-34","mc5-304","mc4-309","mc3-225","mc2-574"
"W2035306","mc100-13","mc99-13","mc98-13","mc97-13","mc96-13","mc95-12","mc94-12","mc93-12","mc92-12","mc91-11","mc90-11","mc89-11","mc88-11","mc87-11","mc86-11","mc85-10","mc84-10","mc83-10","mc82-9","mc81-9","mc80-9","mc79-8","mc78-8","mc77-7","mc76-7","mc75-7","mc74-6","mc73-6","mc72-5","mc71-5","mc70-4","mc69-4","mc68-3","mc67-3","mc66-2","mc65-2","mc64-1","mc63-37","mc62-37","mc61-38","mc60-39","mc59-39","mc58-40","mc57-41","mc56-41","mc55-42","mc54-42","mc53-43","mc52-44","mc51-45","mc50-46","mc49-47","mc48-47","mc47-48","mc46-48","mc45-49","mc44-50","mc43-52","mc42-52","mc41-53","mc40-54","mc39-54","mc38-54","mc37-56","mc36-56","mc35-57","mc34-58","mc33-59","mc32-59","mc31-60","mc30-60","mc29-61","mc28-61","mc27-61","mc26-61","mc25-61","mc24-61","mc23-59","mc22-57","mc21-54","mc20-51","mc19-46","mc18-42","mc17-38","mc16-30","mc15-25","mc14-14","mc13-1","mc12-90","mc11-83","mc10-68","mc9-46","mc8-16","mc7-39","mc6-289","mc5-295","mc4-295","mc3-186","mc2-575"
"W2035307","mc100-8","mc99-8","mc98-8","mc97-8","mc96-8","mc95-7","mc94-7","mc93-7","mc92-7","mc91-6","mc90-6","mc89-6","mc88-5","mc87-5","mc86-5","mc85-4","mc84-4","mc83-4","mc82-3","mc81-3","mc80-3","mc79-2","mc78-2","mc77-1","mc76-1","mc75-1","mc74-12","mc73-12","mc72-11","mc71-11","mc70-10","mc69-10","mc68-9","mc67-9","mc66-8","mc65-8","mc64-7","mc63-6","mc62-6","mc61-5","mc60-4","mc59-4","mc58-3","mc57-2","mc56-2","mc55-1","mc54-45","mc53-46","mc52-47","mc51-48","mc50-49","mc49-50","mc48-50","mc47-51","mc46-52","mc45-53","mc44-54","mc43-56","mc42-57","mc41-58","mc40-59","mc39-59","mc38-60","mc37-62","mc36-64","mc35-65","mc34-67","mc33-69","mc32-70","mc31-71","mc30-72","mc29-74","mc28-75","mc27-77","mc26-80","mc25-80","mc24-80","mc23-81","mc22-81","mc21-82","mc20-85","mc19-81","mc18-79","mc17-81","mc16-82","mc15-82","mc14-79","mc13-71","mc12-56","mc11-44","mc10-23","mc9-160","mc8-145","mc7-126","mc6-88","mc5-20","mc4-139","mc3-517","mc2-576"
"W2035313","mc100-4","mc99-3","mc98-3","mc97-3","mc96-3","mc95-2","mc94-2","mc93-2","mc92-2","mc91-1","mc90-1","mc89-1","mc88-9","mc87-9","mc86-9","mc85-8","mc84-8","mc83-8","mc82-7","mc81-7","mc80-7","mc79-6","mc78-6","mc77-5","mc76-5","mc75-5","mc74-4","mc73-4","mc72-3","mc71-3","mc70-2","mc69-2","mc68-1","mc67-1","mc66-33","mc65-33","mc64-33","mc63-33","mc62-33","mc61-34","mc60-35","mc59-35","mc58-35","mc57-35","mc56-35","mc55-35","mc54-35","mc53-36","mc52-37","mc51-36","mc50-36","mc49-37","mc48-36","mc47-37","mc46-37","mc45-37","mc44-37","mc43-37","mc42-37","mc41-37","mc40-37","mc39-36","mc38-36","mc37-34","mc36-32","mc35-31","mc34-28","mc33-26","mc32-24","mc31-22","mc30-19","mc29-16","mc28-14","mc27-11","mc26-7","mc25-4","mc24-13","mc23-8","mc22-5","mc21-19","mc20-13","mc19-7","mc18-1","mc17-14","mc16-5","mc15-149","mc14-158","mc13-166","mc12-173","mc11-185","mc10-192","mc9-197","mc8-197","mc7-190","mc6-175","mc5-126","mc4-14","mc3-518","mc2-577"
"W2035317","mc100-3","mc99-2","mc98-2","mc97-2","mc96-2","mc95-1","mc94-1","mc93-1","mc92-1","mc91-12","mc90-12","mc89-12","mc88-12","mc87-12","mc86-12","mc85-11","mc84-11","mc83-11","mc82-10","mc81-10","mc80-10","mc79-10","mc78-10","mc77-9","mc76-9","mc75-9","mc74-8","mc73-8","mc72-7","mc71-7","mc70-6","mc69-6","mc68-5","mc67-5","mc66-4","mc65-4","mc64-3","mc63-2","mc62-2","mc61-1","mc60-13","mc59-13","mc58-12","mc57-11","mc56-11","mc55-11","mc54-10","mc53-9","mc52-8","mc51-7","mc50-6","mc49-5","mc48-4","mc47-3","mc46-2","mc45-1","mc44-32","mc43-32","mc42-32","mc41-32","mc40-32","mc39-31","mc38-31","mc37-29","mc36-27","mc35-26","mc34-23","mc33-21","mc32-19","mc31-17","mc30-14","mc29-11","mc28-9","mc27-6","mc26-2","mc25-81","mc24-81","mc23-82","mc22-82","mc21-83","mc20-86","mc19-82","mc18-80","mc17-82","mc16-83","mc15-84","mc14-81","mc13-73","mc12-58","mc11-48","mc10-27","mc9-111","mc8-86","mc7-54","mc6-86","mc5-17","mc4-178","mc3-519","mc2-578"
"W2035318","mc100-2","mc99-1","mc98-1","mc97-1","mc96-1","mc95-25","mc94-25","mc93-25","mc92-25","mc91-26","mc90-26","mc89-26","mc88-27","mc87-27","mc86-27","mc85-28","mc84-28","mc83-28","mc82-29","mc81-29","mc80-29","mc79-30","mc78-30","mc77-31","mc76-31","mc75-31","mc74-32","mc73-32","mc72-33","mc71-33","mc70-34","mc69-34","mc68-35","mc67-35","mc66-36","mc65-36","mc64-36","mc63-36","mc62-36","mc61-37","mc60-38","mc59-38","mc58-39","mc57-39","mc56-39","mc55-40","mc54-40","mc53-41","mc52-42","mc51-42","mc50-42","mc49-43","mc48-42","mc47-43","mc46-43","mc45-43","mc44-43","mc43-43","mc42-43","mc41-44","mc40-44","mc39-43","mc38-43","mc37-43","mc36-41","mc35-41","mc34-39","mc33-38","mc32-38","mc31-36","mc30-35","mc29-32","mc28-31","mc27-30","mc26-28","mc25-26","mc24-25","mc23-20","mc22-17","mc21-11","mc20-5","mc19-121","mc18-125","mc17-131","mc16-137","mc15-142","mc14-149","mc13-157","mc12-162","mc11-174","mc10-178","mc9-181","mc8-177","mc7-166","mc6-145","mc5-85","mc4-433","mc3-520","mc2-579"
"W2035321","mc100-10","mc99-10","mc98-10","mc97-10","mc96-10","mc95-9","mc94-9","mc93-9","mc92-9","mc91-8","mc90-8","mc89-8","mc88-7","mc87-7","mc86-7","mc85-6","mc84-6","mc83-6","mc82-5","mc81-5","mc80-5","mc79-4","mc78-4","mc77-3","mc76-3","mc75-3","mc74-2","mc73-2","mc72-1","mc71-1","mc70-17","mc69-17","mc68-16","mc67-16","mc66-15","mc65-15","mc64-14","mc63-14","mc62-14","mc61-14","mc60-14","mc59-14","mc58-13","mc57-13","mc56-13","mc55-13","mc54-12","mc53-11","mc52-11","mc51-10","mc50-9","mc49-9","mc48-8","mc47-7","mc46-6","mc45-5","mc44-4","mc43-2","mc42-1","mc41-18","mc40-17","mc39-16","mc38-15","mc37-13","mc36-11","mc35-10","mc34-7","mc33-5","mc32-3","mc31-1","mc30-44","mc29-41","mc28-40","mc27-39","mc26-38","mc25-36","mc24-35","mc23-30","mc22-27","mc21-22","mc20-16","mc19-10","mc18-4","mc17-74","mc16-75","mc15-74","mc14-69","mc13-61","mc12-46","mc11-32","mc10-11","mc9-225","mc8-242","mc7-262","mc6-286","mc5-292","mc4-290","mc3-176","mc2-410"
"W2035332","mc100-6","mc99-6","mc98-6","mc97-6","mc96-6","mc95-5","mc94-5","mc93-5","mc92-5","mc91-4","mc90-4","mc89-4","mc88-3","mc87-3","mc86-3","mc85-2","mc84-2","mc83-2","mc82-1","mc81-1","mc80-1","mc79-29","mc78-29","mc77-30","mc76-30","mc75-30","mc74-31","mc73-31","mc72-32","mc71-32","mc70-32","mc69-32","mc68-32","mc67-32","mc66-31","mc65-31","mc64-30","mc63-30","mc62-30","mc61-31","mc60-32","mc59-32","mc58-32","mc57-32","mc56-32","mc55-32","mc54-32","mc53-32","mc52-33","mc51-32","mc50-32","mc49-33","mc48-32","mc47-31","mc46-31","mc45-31","mc44-30","mc43-29","mc42-29","mc41-29","mc40-28","mc39-27","mc38-27","mc37-25","mc36-23","mc35-22","mc34-19","mc33-17","mc32-15","mc31-13","mc30-10","mc29-7","mc28-5","mc27-2","mc26-33","mc25-31","mc24-30","mc23-25","mc22-22","mc21-16","mc20-10","mc19-4","mc18-37","mc17-32","mc16-24","mc15-16","mc14-4","mc13-31","mc12-15","mc11-104","mc10-92","mc9-77","mc8-49","mc7-6","mc6-185","mc5-137","mc4-30","mc3-470","mc2-408"
"W2035336","mc100-8","mc99-8","mc98-8","mc97-8","mc96-8","mc95-7","mc94-7","mc93-7","mc92-7","mc91-6","mc90-6","mc89-6","mc88-5","mc87-5","mc86-5","mc85-4","mc84-4","mc83-4","mc82-3","mc81-3","mc80-3","mc79-2","mc78-2","mc77-1","mc76-1","mc75-1","mc74-20","mc73-20","mc72-19","mc71-19","mc70-19","mc69-19","mc68-18","mc67-18","mc66-17","mc65-17","mc64-16","mc63-16","mc62-16","mc61-16","mc60-16","mc59-16","mc58-15","mc57-15","mc56-15","mc55-15","mc54-14","mc53-13","mc52-13","mc51-12","mc50-11","mc49-11","mc48-10","mc47-9","mc46-8","mc45-7","mc44-6","mc43-4","mc42-3","mc41-2","mc40-31","mc39-30","mc38-30","mc37-28","mc36-26","mc35-25","mc34-22","mc33-20","mc32-18","mc31-16","mc30-13","mc29-10","mc28-8","mc27-5","mc26-1","mc25-58","mc24-58","mc23-56","mc22-54","mc21-50","mc20-46","mc19-41","mc18-36","mc17-31","mc16-23","mc15-15","mc14-3","mc13-38","mc12-22","mc11-6","mc10-123","mc9-114","mc8-91","mc7-61","mc6-5","mc5-374","mc4-434","mc3-521","mc2-580"
"W2035345","mc100-10","mc99-10","mc98-10","mc97-10","mc96-10","mc95-9","mc94-9","mc93-9","mc92-9","mc91-8","mc90-8","mc89-8","mc88-7","mc87-7","mc86-7","mc85-6","mc84-6","mc83-6","mc82-5","mc81-5","mc80-5","mc79-4","mc78-4","mc77-3","mc76-3","mc75-3","mc74-2","mc73-2","mc72-1","mc71-1","mc70-17","mc69-17","mc68-16","mc67-16","mc66-15","mc65-15","mc64-14","mc63-14","mc62-14","mc61-14","mc60-14","mc59-14","mc58-13","mc57-13","mc56-13","mc55-13","mc54-12","mc53-11","mc52-11","mc51-10","mc50-9","mc49-9","mc48-8","mc47-7","mc46-6","mc45-5","mc44-4","mc43-2","mc42-1","mc41-41","mc40-41","mc39-40","mc38-40","mc37-39","mc36-37","mc35-36","mc34-34","mc33-33","mc32-31","mc31-29","mc30-26","mc29-23","mc28-21","mc27-19","mc26-16","mc25-13","mc24-10","mc23-5","mc22-2","mc21-57","mc20-54","mc19-49","mc18-45","mc17-42","mc16-34","mc15-29","mc14-18","mc13-5","mc12-26","mc11-10","mc10-106","mc9-95","mc8-68","mc7-30","mc6-212","mc5-173","mc4-86","mc3-36","mc2-543"
"W2035370","mc100-3","mc99-2","mc98-2","mc97-2","mc96-2","mc95-1","mc94-1","mc93-1","mc92-1","mc91-12","mc90-12","mc89-12","mc88-12","mc87-12","mc86-12","mc85-11","mc84-11","mc83-11","mc82-10","mc81-10","mc80-10","mc79-10","mc78-10","mc77-9","mc76-9","mc75-9","mc74-8","mc73-8","mc72-7","mc71-7","mc70-6","mc69-6","mc68-5","mc67-5","mc66-4","mc65-4","mc64-3","mc63-2","mc62-2","mc61-1","mc60-13","mc59-13","mc58-12","mc57-11","mc56-11","mc55-11","mc54-10","mc53-9","mc52-8","mc51-7","mc50-6","mc49-5","mc48-4","mc47-3","mc46-2","mc45-1","mc44-32","mc43-32","mc42-32","mc41-32","mc40-32","mc39-31","mc38-31","mc37-29","mc36-27","mc35-26","mc34-23","mc33-21","mc32-19","mc31-17","mc30-14","mc29-11","mc28-9","mc27-6","mc26-2","mc25-57","mc24-57","mc23-55","mc22-53","mc21-49","mc20-45","mc19-40","mc18-35","mc17-30","mc16-22","mc15-14","mc14-2","mc13-124","mc12-121","mc11-123","mc10-115","mc9-105","mc8-80","mc7-46","mc6-214","mc5-175","mc4-88","mc3-65","mc2-335"
"W2035374","mc100-6","mc99-6","mc98-6","mc97-6","mc96-6","mc95-5","mc94-5","mc93-5","mc92-5","mc91-4","mc90-4","mc89-4","mc88-3","mc87-3","mc86-3","mc85-2","mc84-2","mc83-2","mc82-1","mc81-1","mc80-1","mc79-29","mc78-29","mc77-30","mc76-30","mc75-30","mc74-31","mc73-31","mc72-32","mc71-32","mc70-32","mc69-32","mc68-32","mc67-32","mc66-31","mc65-31","mc64-30","mc63-30","mc62-30","mc61-31","mc60-32","mc59-32","mc58-32","mc57-32","mc56-32","mc55-32","mc54-32","mc53-32","mc52-33","mc51-32","mc50-32","mc49-33","mc48-32","mc47-31","mc46-31","mc45-31","mc44-30","mc43-29","mc42-29","mc41-29","mc40-28","mc39-27","mc38-27","mc37-25","mc36-23","mc35-22","mc34-19","mc33-17","mc32-15","mc31-13","mc30-10","mc29-7","mc28-5","mc27-2","mc26-33","mc25-31","mc24-30","mc23-25","mc22-22","mc21-16","mc20-10","mc19-4","mc18-105","mc17-108","mc16-109","mc15-112","mc14-113","mc13-114","mc12-110","mc11-108","mc10-96","mc9-82","mc8-55","mc7-13","mc6-190","mc5-142","mc4-36","mc3-84","mc2-94"
"W2035385","mc100-8","mc99-8","mc98-8","mc97-8","mc96-8","mc95-7","mc94-7","mc93-7","mc92-7","mc91-6","mc90-6","mc89-6","mc88-5","mc87-5","mc86-5","mc85-4","mc84-4","mc83-4","mc82-3","mc81-3","mc80-3","mc79-2","mc78-2","mc77-1","mc76-1","mc75-1","mc74-20","mc73-20","mc72-19","mc71-19","mc70-19","mc69-19","mc68-18","mc67-18","mc66-17","mc65-17","mc64-16","mc63-16","mc62-16","mc61-16","mc60-16","mc59-16","mc58-15","mc57-15","mc56-15","mc55-15","mc54-14","mc53-13","mc52-13","mc51-12","mc50-11","mc49-11","mc48-10","mc47-9","mc46-8","mc45-7","mc44-6","mc43-4","mc42-3","mc41-2","mc40-31","mc39-30","mc38-30","mc37-28","mc36-26","mc35-25","mc34-22","mc33-20","mc32-18","mc31-16","mc30-13","mc29-10","mc28-8","mc27-5","mc26-1","mc25-58","mc24-58","mc23-56","mc22-54","mc21-50","mc20-46","mc19-41","mc18-36","mc17-31","mc16-23","mc15-15","mc14-3","mc13-179","mc12-192","mc11-207","mc10-225","mc9-242","mc8-265","mc7-294","mc6-334","mc5-375","mc4-435","mc3-522","mc2-581"
"W2035386","mc100-9","mc99-9","mc98-9","mc97-9","mc96-9","mc95-8","mc94-8","mc93-8","mc92-8","mc91-7","mc90-7","mc89-7","mc88-6","mc87-6","mc86-6","mc85-5","mc84-5","mc83-5","mc82-4","mc81-4","mc80-4","mc79-3","mc78-3","mc77-2","mc76-2","mc75-2","mc74-1","mc73-1","mc72-30","mc71-30","mc70-30","mc69-30","mc68-29","mc67-29","mc66-28","mc65-28","mc64-27","mc63-27","mc62-27","mc61-28","mc60-29","mc59-29","mc58-28","mc57-28","mc56-28","mc55-28","mc54-28","mc53-27","mc52-27","mc51-26","mc50-25","mc49-25","mc48-24","mc47-23","mc46-22","mc45-22","mc44-21","mc43-19","mc42-19","mc41-19","mc40-18","mc39-17","mc38-16","mc37-14","mc36-12","mc35-11","mc34-8","mc33-6","mc32-4","mc31-2","mc30-29","mc29-26","mc28-25","mc27-24","mc26-21","mc25-18","mc24-16","mc23-11","mc22-8","mc21-2","mc20-83","mc19-79","mc18-77","mc17-78","mc16-79","mc15-78","mc14-74","mc13-66","mc12-51","mc11-38","mc10-17","mc9-204","mc8-205","mc7-201","mc6-193","mc5-148","mc4-47","mc3-523","mc2-582"
"W2035390","mc100-17","mc99-18","mc98-18","mc97-18","mc96-18","mc95-17","mc94-17","mc93-17","mc92-17","mc91-18","mc90-18","mc89-18","mc88-18","mc87-18","mc86-18","mc85-17","mc84-17","mc83-17","mc82-17","mc81-17","mc80-17","mc79-17","mc78-17","mc77-17","mc76-17","mc75-17","mc74-17","mc73-17","mc72-16","mc71-16","mc70-15","mc69-15","mc68-14","mc67-14","mc66-13","mc65-13","mc64-12","mc63-12","mc62-12","mc61-12","mc60-11","mc59-11","mc58-10","mc57-9","mc56-9","mc55-8","mc54-7","mc53-6","mc52-5","mc51-4","mc50-3","mc49-2","mc48-1","mc47-34","mc46-34","mc45-34","mc44-34","mc43-34","mc42-34","mc41-34","mc40-34","mc39-33","mc38-33","mc37-31","mc36-29","mc35-28","mc34-25","mc33-23","mc32-21","mc31-19","mc30-16","mc29-13","mc28-11","mc27-8","mc26-4","mc25-1","mc24-8","mc23-3","mc22-92","mc21-94","mc20-98","mc19-96","mc18-96","mc17-99","mc16-100","mc15-102","mc14-100","mc13-98","mc12-88","mc11-81","mc10-66","mc9-44","mc8-13","mc7-53","mc6-210","mc5-171","mc4-81","mc3-449","mc2-341"
"W2035392","mc100-4","mc99-3","mc98-3","mc97-3","mc96-3","mc95-2","mc94-2","mc93-2","mc92-2","mc91-1","mc90-1","mc89-1","mc88-9","mc87-9","mc86-9","mc85-8","mc84-8","mc83-8","mc82-7","mc81-7","mc80-7","mc79-6","mc78-6","mc77-5","mc76-5","mc75-5","mc74-4","mc73-4","mc72-3","mc71-3","mc70-2","mc69-2","mc68-1","mc67-1","mc66-33","mc65-33","mc64-33","mc63-33","mc62-33","mc61-34","mc60-35","mc59-35","mc58-35","mc57-35","mc56-35","mc55-35","mc54-35","mc53-36","mc52-37","mc51-36","mc50-36","mc49-37","mc48-36","mc47-37","mc46-37","mc45-37","mc44-37","mc43-37","mc42-37","mc41-37","mc40-37","mc39-36","mc38-36","mc37-34","mc36-32","mc35-31","mc34-28","mc33-26","mc32-24","mc31-22","mc30-19","mc29-16","mc28-14","mc27-11","mc26-7","mc25-4","mc24-13","mc23-8","mc22-5","mc21-19","mc20-13","mc19-7","mc18-1","mc17-98","mc16-99","mc15-101","mc14-99","mc13-97","mc12-87","mc11-80","mc10-65","mc9-43","mc8-12","mc7-295","mc6-335","mc5-376","mc4-436","mc3-524","mc2-583"
"W2035404","mc100-13","mc99-13","mc98-13","mc97-13","mc96-13","mc95-12","mc94-12","mc93-12","mc92-12","mc91-11","mc90-11","mc89-11","mc88-11","mc87-11","mc86-11","mc85-10","mc84-10","mc83-10","mc82-9","mc81-9","mc80-9","mc79-8","mc78-8","mc77-7","mc76-7","mc75-7","mc74-6","mc73-6","mc72-5","mc71-5","mc70-4","mc69-4","mc68-3","mc67-3","mc66-2","mc65-2","mc64-1","mc63-37","mc62-37","mc61-38","mc60-39","mc59-39","mc58-40","mc57-41","mc56-41","mc55-42","mc54-42","mc53-43","mc52-44","mc51-45","mc50-46","mc49-47","mc48-47","mc47-48","mc46-48","mc45-49","mc44-50","mc43-52","mc42-52","mc41-53","mc40-54","mc39-54","mc38-54","mc37-56","mc36-56","mc35-57","mc34-58","mc33-59","mc32-59","mc31-60","mc30-60","mc29-61","mc28-61","mc27-61","mc26-61","mc25-61","mc24-61","mc23-59","mc22-57","mc21-54","mc20-51","mc19-46","mc18-42","mc17-38","mc16-30","mc15-25","mc14-14","mc13-1","mc12-82","mc11-75","mc10-59","mc9-36","mc8-4","mc7-55","mc6-277","mc5-279","mc4-270","mc3-147","mc2-279"
"W2035413","mc100-21","mc99-22","mc98-22","mc97-22","mc96-22","mc95-22","mc94-22","mc93-22","mc92-22","mc91-23","mc90-23","mc89-23","mc88-23","mc87-23","mc86-23","mc85-23","mc84-23","mc83-23","mc82-24","mc81-24","mc80-24","mc79-24","mc78-24","mc77-25","mc76-25","mc75-25","mc74-26","mc73-26","mc72-25","mc71-25","mc70-25","mc69-25","mc68-24","mc67-24","mc66-23","mc65-23","mc64-22","mc63-22","mc62-22","mc61-22","mc60-22","mc59-22","mc58-21","mc57-21","mc56-21","mc55-21","mc54-20","mc53-19","mc52-19","mc51-18","mc50-17","mc49-17","mc48-16","mc47-15","mc46-14","mc45-13","mc44-12","mc43-10","mc42-10","mc41-9","mc40-8","mc39-7","mc38-6","mc37-4","mc36-2","mc35-1","mc34-52","mc33-52","mc32-52","mc31-50","mc30-50","mc29-48","mc28-47","mc27-46","mc26-45","mc25-43","mc24-42","mc23-37","mc22-34","mc21-29","mc20-23","mc19-17","mc18-11","mc17-3","mc16-117","mc15-121","mc14-123","mc13-126","mc12-124","mc11-126","mc10-118","mc9-108","mc8-83","mc7-49","mc6-217","mc5-180","mc4-96","mc3-250","mc2-157"
"W2035423","mc100-21","mc99-22","mc98-22","mc97-22","mc96-22","mc95-22","mc94-22","mc93-22","mc92-22","mc91-23","mc90-23","mc89-23","mc88-23","mc87-23","mc86-23","mc85-23","mc84-23","mc83-23","mc82-24","mc81-24","mc80-24","mc79-24","mc78-24","mc77-25","mc76-25","mc75-25","mc74-26","mc73-26","mc72-25","mc71-25","mc70-25","mc69-25","mc68-24","mc67-24","mc66-23","mc65-23","mc64-22","mc63-22","mc62-22","mc61-22","mc60-22","mc59-22","mc58-21","mc57-21","mc56-21","mc55-21","mc54-20","mc53-19","mc52-19","mc51-18","mc50-17","mc49-17","mc48-16","mc47-15","mc46-14","mc45-13","mc44-12","mc43-10","mc42-10","mc41-9","mc40-8","mc39-7","mc38-6","mc37-4","mc36-2","mc35-1","mc34-52","mc33-52","mc32-52","mc31-50","mc30-50","mc29-48","mc28-47","mc27-46","mc26-45","mc25-43","mc24-42","mc23-37","mc22-34","mc21-29","mc20-23","mc19-17","mc18-11","mc17-3","mc16-50","mc15-46","mc14-38","mc13-26","mc12-10","mc11-22","mc10-187","mc9-190","mc8-188","mc7-180","mc6-162","mc5-106","mc4-126","mc3-525","mc2-584"
