"","100","99","98","97","96","95","94","93","92","91","90","89","88","87","86","85","84","83","82","81","80","79","78","77","76","75","74","73","72","71","70","69","68","67","66","65","64","63","62","61","60","59","58","57","56","55","54","53","52","51","50","49","48","47","46","45","44","43","42","41","40","39","38","37","36","35","34","33","32","31","30","29","28","27","26","25","24","23","22","21","20","19","18","17","16","15","14","13","12","11","10","9","8","7","6","5","4","3","2"
"covid_556.953","mc100-5","mc99-4","mc98-4","mc97-4","mc96-3","mc95-3","mc94-3","mc93-2","mc92-2","mc91-2","mc90-1","mc89-1","mc88-1","mc87-11","mc86-11","mc85-10","mc84-10","mc83-10","mc82-9","mc81-9","mc80-8","mc79-8","mc78-7","mc77-7","mc76-6","mc75-6","mc74-5","mc73-5","mc72-4","mc71-3","mc70-3","mc69-2","mc68-1","mc67-1","mc66-30","mc65-30","mc64-30","mc63-31","mc62-31","mc61-31","mc60-31","mc59-30","mc58-30","mc57-29","mc56-28","mc55-28","mc54-28","mc53-28","mc52-29","mc51-29","mc50-28","mc49-27","mc48-27","mc47-27","mc46-26","mc45-25","mc44-23","mc43-23","mc42-22","mc41-20","mc40-19","mc39-17","mc38-15","mc37-13","mc36-11","mc35-8","mc34-6","mc33-3","mc32-18","mc31-15","mc30-12","mc29-9","mc28-6","mc27-2","mc26-43","mc25-40","mc24-36","mc23-31","mc22-26","mc21-21","mc20-14","mc19-6","mc18-71","mc17-66","mc16-57","mc15-47","mc14-36","mc13-21","mc12-2","mc11-36","mc10-9","mc9-96","mc8-61","mc7-8","mc6-211","mc5-146","mc4-2","mc3-151","mc2-894"
"covid_556.955","mc100-24","mc99-25","mc98-25","mc97-25","mc96-25","mc95-25","mc94-25","mc93-24","mc92-24","mc91-24","mc90-23","mc89-23","mc88-23","mc87-23","mc86-23","mc85-23","mc84-23","mc83-23","mc82-22","mc81-22","mc80-21","mc79-21","mc78-21","mc77-21","mc76-21","mc75-21","mc74-21","mc73-21","mc72-20","mc71-20","mc70-20","mc69-19","mc68-18","mc67-18","mc66-18","mc65-18","mc64-18","mc63-18","mc62-18","mc61-17","mc60-17","mc59-16","mc58-16","mc57-15","mc56-14","mc55-14","mc54-13","mc53-13","mc52-12","mc51-11","mc50-9","mc49-8","mc48-7","mc47-6","mc46-4","mc45-3","mc44-1","mc43-22","mc42-21","mc41-19","mc40-18","mc39-16","mc38-14","mc37-12","mc36-10","mc35-7","mc34-5","mc33-2","mc32-55","mc31-55","mc30-53","mc29-52","mc28-51","mc27-49","mc26-48","mc25-45","mc24-41","mc23-36","mc22-31","mc21-26","mc20-19","mc19-12","mc18-3","mc17-127","mc16-126","mc15-128","mc14-121","mc13-115","mc12-107","mc11-95","mc10-71","mc9-44","mc8-3","mc7-199","mc6-161","mc5-77","mc4-62","mc3-83","mc2-18"
"covid_556.956","mc100-5","mc99-4","mc98-4","mc97-4","mc96-3","mc95-3","mc94-3","mc93-2","mc92-2","mc91-2","mc90-1","mc89-1","mc88-1","mc87-11","mc86-11","mc85-10","mc84-10","mc83-10","mc82-9","mc81-9","mc80-8","mc79-8","mc78-7","mc77-7","mc76-6","mc75-6","mc74-5","mc73-5","mc72-4","mc71-3","mc70-3","mc69-2","mc68-1","mc67-1","mc66-30","mc65-30","mc64-30","mc63-31","mc62-31","mc61-31","mc60-31","mc59-30","mc58-30","mc57-29","mc56-28","mc55-28","mc54-28","mc53-28","mc52-29","mc51-29","mc50-28","mc49-27","mc48-27","mc47-27","mc46-26","mc45-25","mc44-23","mc43-23","mc42-22","mc41-20","mc40-19","mc39-17","mc38-15","mc37-13","mc36-11","mc35-8","mc34-6","mc33-3","mc32-18","mc31-15","mc30-12","mc29-9","mc28-6","mc27-2","mc26-43","mc25-40","mc24-36","mc23-31","mc22-26","mc21-21","mc20-14","mc19-6","mc18-71","mc17-66","mc16-57","mc15-47","mc14-36","mc13-21","mc12-2","mc11-36","mc10-9","mc9-96","mc8-61","mc7-8","mc6-211","mc5-146","mc4-2","mc3-489","mc2-253"
"covid_556.964","mc100-5","mc99-4","mc98-4","mc97-4","mc96-3","mc95-3","mc94-3","mc93-2","mc92-2","mc91-2","mc90-1","mc89-1","mc88-1","mc87-31","mc86-31","mc85-32","mc84-32","mc83-32","mc82-33","mc81-33","mc80-33","mc79-33","mc78-34","mc77-34","mc76-35","mc75-35","mc74-36","mc73-36","mc72-36","mc71-36","mc70-36","mc69-37","mc68-38","mc67-38","mc66-39","mc65-39","mc64-39","mc63-40","mc62-40","mc61-40","mc60-40","mc59-41","mc58-41","mc57-41","mc56-40","mc55-40","mc54-41","mc53-42","mc52-43","mc51-44","mc50-45","mc49-46","mc48-47","mc47-48","mc46-48","mc45-47","mc44-45","mc43-45","mc42-44","mc41-43","mc40-42","mc39-41","mc38-42","mc37-42","mc36-40","mc35-37","mc34-37","mc33-35","mc32-33","mc31-30","mc30-27","mc29-25","mc28-22","mc27-18","mc26-15","mc25-10","mc24-5","mc23-51","mc22-49","mc21-44","mc20-38","mc19-32","mc18-24","mc17-15","mc16-4","mc15-73","mc14-63","mc13-52","mc12-35","mc11-16","mc10-163","mc9-155","mc8-135","mc7-91","mc6-24","mc5-137","mc4-155","mc3-391","mc2-8"
"covid_556.967","mc100-27","mc99-28","mc98-28","mc97-28","mc96-28","mc95-28","mc94-28","mc93-27","mc92-27","mc91-27","mc90-26","mc89-26","mc88-26","mc87-26","mc86-26","mc85-26","mc84-26","mc83-26","mc82-25","mc81-25","mc80-24","mc79-24","mc78-24","mc77-24","mc76-24","mc75-24","mc74-24","mc73-24","mc72-23","mc71-23","mc70-23","mc69-24","mc68-23","mc67-23","mc66-23","mc65-23","mc64-23","mc63-23","mc62-23","mc61-23","mc60-23","mc59-22","mc58-22","mc57-21","mc56-20","mc55-20","mc54-19","mc53-19","mc52-19","mc51-19","mc50-17","mc49-16","mc48-15","mc47-15","mc46-13","mc45-12","mc44-10","mc43-9","mc42-8","mc41-6","mc40-4","mc39-2","mc38-20","mc37-18","mc36-16","mc35-13","mc34-11","mc33-8","mc32-5","mc31-2","mc30-96","mc29-99","mc28-102","mc27-105","mc26-109","mc25-111","mc24-115","mc23-120","mc22-123","mc21-125","mc20-129","mc19-134","mc18-138","mc17-142","mc16-142","mc15-147","mc14-140","mc13-135","mc12-127","mc11-116","mc10-97","mc9-73","mc8-35","mc7-190","mc6-146","mc5-58","mc4-507","mc3-529","mc2-349"
"covid_556.973","mc100-4","mc99-3","mc98-3","mc97-3","mc96-2","mc95-2","mc94-2","mc93-1","mc92-1","mc91-1","mc90-29","mc89-29","mc88-29","mc87-29","mc86-29","mc85-30","mc84-30","mc83-30","mc82-31","mc81-31","mc80-30","mc79-30","mc78-31","mc77-31","mc76-31","mc75-31","mc74-31","mc73-31","mc72-31","mc71-31","mc70-31","mc69-32","mc68-33","mc67-33","mc66-34","mc65-34","mc64-34","mc63-35","mc62-35","mc61-35","mc60-35","mc59-35","mc58-35","mc57-34","mc56-33","mc55-33","mc54-33","mc53-33","mc52-34","mc51-34","mc50-35","mc49-35","mc48-36","mc47-36","mc46-35","mc45-34","mc44-32","mc43-32","mc42-31","mc41-29","mc40-28","mc39-27","mc38-26","mc37-25","mc36-23","mc35-20","mc34-18","mc33-15","mc32-12","mc31-9","mc30-6","mc29-3","mc28-88","mc27-90","mc26-94","mc25-95","mc24-97","mc23-100","mc22-101","mc21-100","mc20-99","mc19-100","mc18-97","mc17-96","mc16-90","mc15-86","mc14-77","mc13-68","mc12-53","mc11-35","mc10-8","mc9-224","mc8-224","mc7-209","mc6-171","mc5-89","mc4-450","mc3-401","mc2-29"
"covid_556.974","mc100-18","mc99-18","mc98-18","mc97-18","mc96-17","mc95-17","mc94-17","mc93-16","mc92-16","mc91-16","mc90-15","mc89-15","mc88-15","mc87-15","mc86-15","mc85-14","mc84-14","mc83-14","mc82-13","mc81-13","mc80-12","mc79-12","mc78-11","mc77-11","mc76-10","mc75-10","mc74-10","mc73-10","mc72-9","mc71-8","mc70-8","mc69-7","mc68-6","mc67-6","mc66-6","mc65-5","mc64-5","mc63-4","mc62-3","mc61-2","mc60-2","mc59-1","mc58-2","mc57-1","mc56-48","mc55-49","mc54-50","mc53-51","mc52-52","mc51-53","mc50-55","mc49-56","mc48-57","mc47-58","mc46-59","mc45-60","mc44-58","mc43-58","mc42-60","mc41-59","mc40-58","mc39-58","mc38-59","mc37-59","mc36-58","mc35-55","mc34-55","mc33-53","mc32-51","mc31-50","mc30-48","mc29-46","mc28-45","mc27-42","mc26-40","mc25-37","mc24-33","mc23-28","mc22-23","mc21-17","mc20-10","mc19-2","mc18-141","mc17-145","mc16-145","mc15-151","mc14-144","mc13-140","mc12-133","mc11-122","mc10-104","mc9-81","mc8-44","mc7-349","mc6-372","mc5-383","mc4-358","mc3-226","mc2-696"
"covid_556.984","mc100-5","mc99-4","mc98-4","mc97-4","mc96-3","mc95-3","mc94-3","mc93-2","mc92-2","mc91-2","mc90-1","mc89-1","mc88-1","mc87-11","mc86-11","mc85-10","mc84-10","mc83-10","mc82-9","mc81-9","mc80-8","mc79-8","mc78-7","mc77-7","mc76-6","mc75-6","mc74-5","mc73-5","mc72-4","mc71-3","mc70-3","mc69-2","mc68-1","mc67-1","mc66-30","mc65-30","mc64-30","mc63-31","mc62-31","mc61-31","mc60-31","mc59-30","mc58-30","mc57-29","mc56-28","mc55-28","mc54-28","mc53-28","mc52-29","mc51-29","mc50-28","mc49-27","mc48-27","mc47-27","mc46-26","mc45-25","mc44-23","mc43-23","mc42-22","mc41-20","mc40-19","mc39-17","mc38-15","mc37-13","mc36-11","mc35-8","mc34-6","mc33-3","mc32-18","mc31-15","mc30-12","mc29-9","mc28-6","mc27-2","mc26-43","mc25-40","mc24-36","mc23-31","mc22-26","mc21-21","mc20-14","mc19-6","mc18-71","mc17-66","mc16-57","mc15-47","mc14-36","mc13-21","mc12-2","mc11-36","mc10-9","mc9-96","mc8-61","mc7-8","mc6-63","mc5-253","mc4-156","mc3-235","mc2-579"
"covid_556.995","mc100-5","mc99-4","mc98-4","mc97-4","mc96-3","mc95-3","mc94-3","mc93-2","mc92-2","mc91-2","mc90-1","mc89-1","mc88-1","mc87-11","mc86-11","mc85-10","mc84-10","mc83-10","mc82-9","mc81-9","mc80-8","mc79-8","mc78-7","mc77-7","mc76-6","mc75-6","mc74-5","mc73-5","mc72-4","mc71-3","mc70-3","mc69-2","mc68-1","mc67-1","mc66-30","mc65-30","mc64-30","mc63-31","mc62-31","mc61-31","mc60-31","mc59-30","mc58-30","mc57-29","mc56-28","mc55-28","mc54-28","mc53-28","mc52-29","mc51-29","mc50-28","mc49-27","mc48-27","mc47-27","mc46-26","mc45-25","mc44-23","mc43-23","mc42-22","mc41-20","mc40-19","mc39-17","mc38-15","mc37-13","mc36-11","mc35-8","mc34-6","mc33-3","mc32-18","mc31-15","mc30-12","mc29-9","mc28-6","mc27-2","mc26-43","mc25-40","mc24-36","mc23-31","mc22-26","mc21-21","mc20-14","mc19-6","mc18-71","mc17-66","mc16-57","mc15-47","mc14-36","mc13-21","mc12-2","mc11-222","mc10-233","mc9-240","mc8-247","mc7-241","mc6-215","mc5-151","mc4-8","mc3-332","mc2-269"
"covid_556.1005","mc100-18","mc99-18","mc98-18","mc97-18","mc96-17","mc95-17","mc94-17","mc93-16","mc92-16","mc91-16","mc90-15","mc89-15","mc88-15","mc87-15","mc86-15","mc85-14","mc84-14","mc83-14","mc82-13","mc81-13","mc80-12","mc79-12","mc78-11","mc77-11","mc76-10","mc75-10","mc74-10","mc73-10","mc72-9","mc71-8","mc70-8","mc69-7","mc68-6","mc67-6","mc66-6","mc65-5","mc64-5","mc63-4","mc62-3","mc61-2","mc60-2","mc59-1","mc58-2","mc57-1","mc56-48","mc55-49","mc54-50","mc53-51","mc52-52","mc51-53","mc50-55","mc49-56","mc48-57","mc47-58","mc46-59","mc45-60","mc44-58","mc43-58","mc42-60","mc41-59","mc40-58","mc39-58","mc38-59","mc37-59","mc36-58","mc35-55","mc34-55","mc33-53","mc32-51","mc31-50","mc30-48","mc29-46","mc28-45","mc27-42","mc26-40","mc25-37","mc24-33","mc23-28","mc22-23","mc21-17","mc20-10","mc19-2","mc18-91","mc17-90","mc16-84","mc15-79","mc14-69","mc13-59","mc12-43","mc11-24","mc10-199","mc9-197","mc8-190","mc7-163","mc6-111","mc5-15","mc4-260","mc3-57","mc2-474"
"covid_556.1015","mc100-5","mc99-4","mc98-4","mc97-4","mc96-3","mc95-3","mc94-3","mc93-2","mc92-2","mc91-2","mc90-1","mc89-1","mc88-1","mc87-11","mc86-11","mc85-10","mc84-10","mc83-10","mc82-9","mc81-9","mc80-8","mc79-8","mc78-7","mc77-7","mc76-6","mc75-6","mc74-5","mc73-5","mc72-4","mc71-3","mc70-3","mc69-2","mc68-1","mc67-1","mc66-30","mc65-30","mc64-30","mc63-31","mc62-31","mc61-31","mc60-31","mc59-30","mc58-30","mc57-29","mc56-28","mc55-28","mc54-28","mc53-28","mc52-29","mc51-29","mc50-28","mc49-27","mc48-27","mc47-27","mc46-26","mc45-25","mc44-23","mc43-23","mc42-22","mc41-20","mc40-19","mc39-17","mc38-15","mc37-13","mc36-11","mc35-8","mc34-6","mc33-3","mc32-18","mc31-15","mc30-12","mc29-9","mc28-6","mc27-2","mc26-43","mc25-40","mc24-36","mc23-31","mc22-26","mc21-21","mc20-14","mc19-6","mc18-71","mc17-66","mc16-57","mc15-47","mc14-36","mc13-21","mc12-2","mc11-222","mc10-233","mc9-240","mc8-247","mc7-241","mc6-215","mc5-151","mc4-8","mc3-120","mc2-53"
"covid_556.1017","mc100-6","mc99-5","mc98-5","mc97-5","mc96-4","mc95-4","mc94-4","mc93-3","mc92-3","mc91-3","mc90-2","mc89-2","mc88-2","mc87-1","mc86-1","mc85-21","mc84-21","mc83-21","mc82-20","mc81-20","mc80-19","mc79-19","mc78-19","mc77-19","mc76-19","mc75-19","mc74-19","mc73-19","mc72-18","mc71-18","mc70-18","mc69-17","mc68-16","mc67-16","mc66-16","mc65-16","mc64-16","mc63-16","mc62-15","mc61-14","mc60-14","mc59-13","mc58-13","mc57-12","mc56-11","mc55-11","mc54-10","mc53-9","mc52-8","mc51-7","mc50-5","mc49-4","mc48-3","mc47-2","mc46-45","mc45-44","mc44-42","mc43-42","mc42-41","mc41-39","mc40-38","mc39-37","mc38-37","mc37-37","mc36-35","mc35-32","mc34-32","mc33-30","mc32-28","mc31-25","mc30-22","mc29-20","mc28-17","mc27-13","mc26-10","mc25-5","mc24-25","mc23-20","mc22-14","mc21-8","mc20-1","mc19-114","mc18-115","mc17-116","mc16-114","mc15-114","mc14-105","mc13-97","mc12-85","mc11-71","mc10-45","mc9-16","mc8-100","mc7-53","mc6-124","mc5-28","mc4-173","mc3-719","mc2-895"
"covid_556.1034","mc100-5","mc99-4","mc98-4","mc97-4","mc96-3","mc95-3","mc94-3","mc93-2","mc92-2","mc91-2","mc90-1","mc89-1","mc88-1","mc87-11","mc86-11","mc85-10","mc84-10","mc83-10","mc82-9","mc81-9","mc80-8","mc79-8","mc78-7","mc77-7","mc76-6","mc75-6","mc74-5","mc73-5","mc72-4","mc71-3","mc70-3","mc69-2","mc68-1","mc67-1","mc66-30","mc65-30","mc64-30","mc63-31","mc62-31","mc61-31","mc60-31","mc59-30","mc58-30","mc57-29","mc56-28","mc55-28","mc54-28","mc53-28","mc52-29","mc51-29","mc50-28","mc49-27","mc48-27","mc47-27","mc46-26","mc45-25","mc44-23","mc43-23","mc42-22","mc41-20","mc40-19","mc39-17","mc38-15","mc37-13","mc36-11","mc35-8","mc34-6","mc33-3","mc32-18","mc31-15","mc30-12","mc29-9","mc28-6","mc27-2","mc26-43","mc25-40","mc24-36","mc23-31","mc22-26","mc21-21","mc20-14","mc19-6","mc18-71","mc17-66","mc16-57","mc15-47","mc14-36","mc13-21","mc12-2","mc11-222","mc10-233","mc9-240","mc8-247","mc7-241","mc6-215","mc5-151","mc4-8","mc3-120","mc2-53"
"covid_556.1041","mc100-24","mc99-25","mc98-25","mc97-25","mc96-25","mc95-25","mc94-25","mc93-24","mc92-24","mc91-24","mc90-23","mc89-23","mc88-23","mc87-23","mc86-23","mc85-23","mc84-23","mc83-23","mc82-22","mc81-22","mc80-21","mc79-21","mc78-21","mc77-21","mc76-21","mc75-21","mc74-21","mc73-21","mc72-20","mc71-20","mc70-20","mc69-19","mc68-18","mc67-18","mc66-18","mc65-18","mc64-18","mc63-18","mc62-18","mc61-17","mc60-17","mc59-16","mc58-16","mc57-15","mc56-14","mc55-14","mc54-13","mc53-13","mc52-12","mc51-11","mc50-9","mc49-8","mc48-7","mc47-6","mc46-4","mc45-3","mc44-1","mc43-22","mc42-21","mc41-19","mc40-18","mc39-16","mc38-14","mc37-12","mc36-10","mc35-7","mc34-5","mc33-2","mc32-66","mc31-66","mc30-65","mc29-65","mc28-64","mc27-62","mc26-62","mc25-59","mc24-56","mc23-53","mc22-51","mc21-47","mc20-41","mc19-35","mc18-27","mc17-19","mc16-8","mc15-71","mc14-61","mc13-50","mc12-33","mc11-14","mc10-77","mc9-51","mc8-11","mc7-193","mc6-151","mc5-64","mc4-143","mc3-165","mc2-514"
"covid_556.1081","mc100-5","mc99-4","mc98-4","mc97-4","mc96-3","mc95-3","mc94-3","mc93-2","mc92-2","mc91-2","mc90-1","mc89-1","mc88-1","mc87-11","mc86-11","mc85-10","mc84-10","mc83-10","mc82-9","mc81-9","mc80-8","mc79-8","mc78-7","mc77-7","mc76-6","mc75-6","mc74-5","mc73-5","mc72-4","mc71-3","mc70-3","mc69-2","mc68-1","mc67-1","mc66-1","mc65-10","mc64-10","mc63-9","mc62-8","mc61-7","mc60-7","mc59-6","mc58-6","mc57-5","mc56-4","mc55-3","mc54-2","mc53-1","mc52-13","mc51-12","mc50-10","mc49-9","mc48-8","mc47-7","mc46-5","mc45-4","mc44-2","mc43-1","mc42-50","mc41-49","mc40-48","mc39-48","mc38-49","mc37-49","mc36-48","mc35-45","mc34-45","mc33-43","mc32-41","mc31-39","mc30-36","mc29-34","mc28-31","mc27-28","mc26-25","mc25-22","mc24-17","mc23-12","mc22-6","mc21-18","mc20-11","mc19-3","mc18-22","mc17-13","mc16-2","mc15-84","mc14-75","mc13-66","mc12-51","mc11-33","mc10-5","mc9-12","mc8-164","mc7-130","mc6-71","mc5-95","mc4-521","mc3-574","mc2-489"
"covid_556.1082","mc100-5","mc99-4","mc98-4","mc97-4","mc96-3","mc95-3","mc94-3","mc93-2","mc92-2","mc91-2","mc90-1","mc89-1","mc88-1","mc87-11","mc86-11","mc85-10","mc84-10","mc83-10","mc82-9","mc81-9","mc80-8","mc79-8","mc78-7","mc77-7","mc76-6","mc75-6","mc74-5","mc73-5","mc72-4","mc71-3","mc70-3","mc69-2","mc68-1","mc67-1","mc66-30","mc65-30","mc64-30","mc63-31","mc62-31","mc61-31","mc60-31","mc59-30","mc58-30","mc57-29","mc56-28","mc55-28","mc54-28","mc53-28","mc52-29","mc51-29","mc50-28","mc49-27","mc48-27","mc47-27","mc46-26","mc45-25","mc44-23","mc43-23","mc42-22","mc41-20","mc40-19","mc39-17","mc38-15","mc37-13","mc36-11","mc35-8","mc34-6","mc33-3","mc32-18","mc31-15","mc30-12","mc29-9","mc28-6","mc27-2","mc26-82","mc25-83","mc24-84","mc23-84","mc22-85","mc21-84","mc20-80","mc19-79","mc18-75","mc17-71","mc16-62","mc15-53","mc14-42","mc13-28","mc12-9","mc11-157","mc10-145","mc9-131","mc8-103","mc7-56","mc6-411","mc5-450","mc4-498","mc3-501","mc2-283"
"covid_556.1086","mc100-5","mc99-4","mc98-4","mc97-4","mc96-3","mc95-3","mc94-3","mc93-2","mc92-2","mc91-2","mc90-1","mc89-1","mc88-1","mc87-11","mc86-11","mc85-10","mc84-10","mc83-10","mc82-9","mc81-9","mc80-8","mc79-8","mc78-7","mc77-7","mc76-6","mc75-6","mc74-5","mc73-5","mc72-4","mc71-3","mc70-3","mc69-2","mc68-1","mc67-1","mc66-1","mc65-10","mc64-10","mc63-9","mc62-8","mc61-7","mc60-7","mc59-6","mc58-6","mc57-5","mc56-4","mc55-3","mc54-2","mc53-1","mc52-13","mc51-12","mc50-10","mc49-9","mc48-8","mc47-7","mc46-5","mc45-4","mc44-2","mc43-1","mc42-50","mc41-49","mc40-48","mc39-48","mc38-49","mc37-49","mc36-48","mc35-45","mc34-45","mc33-43","mc32-41","mc31-39","mc30-36","mc29-34","mc28-31","mc27-28","mc26-25","mc25-22","mc24-17","mc23-12","mc22-6","mc21-76","mc20-71","mc19-68","mc18-63","mc17-57","mc16-48","mc15-38","mc14-27","mc13-10","mc12-185","mc11-187","mc10-185","mc9-181","mc8-170","mc7-138","mc6-80","mc5-329","mc4-265","mc3-66","mc2-556"
"covid_556.1088","mc100-5","mc99-4","mc98-4","mc97-4","mc96-3","mc95-3","mc94-3","mc93-2","mc92-2","mc91-2","mc90-1","mc89-1","mc88-1","mc87-11","mc86-11","mc85-10","mc84-10","mc83-10","mc82-9","mc81-9","mc80-8","mc79-8","mc78-7","mc77-7","mc76-6","mc75-6","mc74-5","mc73-5","mc72-4","mc71-3","mc70-3","mc69-2","mc68-1","mc67-1","mc66-1","mc65-10","mc64-10","mc63-9","mc62-8","mc61-7","mc60-7","mc59-6","mc58-6","mc57-5","mc56-4","mc55-3","mc54-2","mc53-1","mc52-13","mc51-12","mc50-10","mc49-9","mc48-8","mc47-7","mc46-5","mc45-4","mc44-2","mc43-1","mc42-50","mc41-49","mc40-48","mc39-48","mc38-49","mc37-49","mc36-48","mc35-45","mc34-45","mc33-43","mc32-41","mc31-39","mc30-36","mc29-34","mc28-31","mc27-28","mc26-25","mc25-22","mc24-17","mc23-12","mc22-6","mc21-18","mc20-11","mc19-3","mc18-22","mc17-13","mc16-2","mc15-139","mc14-132","mc13-127","mc12-119","mc11-108","mc10-87","mc9-61","mc8-22","mc7-330","mc6-342","mc5-326","mc4-258","mc3-55","mc2-896"
"covid_556.1091","mc100-5","mc99-4","mc98-4","mc97-4","mc96-3","mc95-3","mc94-3","mc93-2","mc92-2","mc91-2","mc90-1","mc89-1","mc88-1","mc87-11","mc86-11","mc85-10","mc84-10","mc83-10","mc82-9","mc81-9","mc80-8","mc79-8","mc78-7","mc77-7","mc76-6","mc75-6","mc74-5","mc73-5","mc72-4","mc71-3","mc70-3","mc69-2","mc68-1","mc67-1","mc66-30","mc65-30","mc64-30","mc63-31","mc62-31","mc61-31","mc60-31","mc59-30","mc58-30","mc57-29","mc56-28","mc55-28","mc54-28","mc53-28","mc52-29","mc51-29","mc50-28","mc49-27","mc48-27","mc47-27","mc46-26","mc45-25","mc44-23","mc43-23","mc42-22","mc41-20","mc40-19","mc39-17","mc38-15","mc37-13","mc36-11","mc35-8","mc34-6","mc33-3","mc32-18","mc31-15","mc30-12","mc29-9","mc28-6","mc27-2","mc26-50","mc25-47","mc24-43","mc23-38","mc22-34","mc21-29","mc20-22","mc19-15","mc18-6","mc17-82","mc16-76","mc15-68","mc14-57","mc13-46","mc12-29","mc11-10","mc10-204","mc9-202","mc8-198","mc7-173","mc6-125","mc5-29","mc4-94","mc3-87","mc2-897"
"covid_556.1092","mc100-9","mc99-8","mc98-8","mc97-8","mc96-7","mc95-7","mc94-7","mc93-6","mc92-6","mc91-6","mc90-5","mc89-5","mc88-5","mc87-4","mc86-4","mc85-3","mc84-3","mc83-3","mc82-2","mc81-2","mc80-1","mc79-1","mc78-13","mc77-13","mc76-12","mc75-12","mc74-12","mc73-12","mc72-11","mc71-10","mc70-10","mc69-9","mc68-8","mc67-8","mc66-8","mc65-7","mc64-7","mc63-6","mc62-5","mc61-4","mc60-4","mc59-3","mc58-3","mc57-2","mc56-1","mc55-8","mc54-7","mc53-6","mc52-5","mc51-4","mc50-2","mc49-1","mc48-16","mc47-16","mc46-14","mc45-13","mc44-11","mc43-10","mc42-9","mc41-7","mc40-5","mc39-3","mc38-1","mc37-32","mc36-30","mc35-27","mc34-26","mc33-23","mc32-21","mc31-18","mc30-15","mc29-12","mc28-9","mc27-5","mc26-2","mc25-20","mc24-15","mc23-10","mc22-4","mc21-46","mc20-40","mc19-34","mc18-26","mc17-18","mc16-7","mc15-69","mc14-58","mc13-47","mc12-30","mc11-11","mc10-92","mc9-66","mc8-27","mc7-30","mc6-33","mc5-232","mc4-124","mc3-308","mc2-512"
"covid_556.1094","mc100-9","mc99-8","mc98-8","mc97-8","mc96-7","mc95-7","mc94-7","mc93-6","mc92-6","mc91-6","mc90-5","mc89-5","mc88-5","mc87-4","mc86-4","mc85-3","mc84-3","mc83-3","mc82-2","mc81-2","mc80-1","mc79-1","mc78-13","mc77-13","mc76-12","mc75-12","mc74-12","mc73-12","mc72-11","mc71-10","mc70-10","mc69-9","mc68-8","mc67-8","mc66-8","mc65-7","mc64-7","mc63-6","mc62-5","mc61-4","mc60-4","mc59-3","mc58-3","mc57-2","mc56-1","mc55-8","mc54-7","mc53-6","mc52-5","mc51-4","mc50-2","mc49-1","mc48-16","mc47-16","mc46-14","mc45-13","mc44-11","mc43-10","mc42-9","mc41-7","mc40-5","mc39-3","mc38-1","mc37-32","mc36-30","mc35-27","mc34-26","mc33-23","mc32-21","mc31-18","mc30-15","mc29-12","mc28-9","mc27-5","mc26-2","mc25-20","mc24-15","mc23-10","mc22-4","mc21-46","mc20-40","mc19-34","mc18-26","mc17-18","mc16-7","mc15-69","mc14-58","mc13-47","mc12-30","mc11-11","mc10-92","mc9-66","mc8-27","mc7-30","mc6-223","mc5-161","mc4-20","mc3-176","mc2-655"
"covid_556.1096","mc100-21","mc99-22","mc98-22","mc97-22","mc96-21","mc95-21","mc94-21","mc93-20","mc92-20","mc91-20","mc90-19","mc89-19","mc88-19","mc87-19","mc86-19","mc85-18","mc84-18","mc83-18","mc82-17","mc81-17","mc80-16","mc79-16","mc78-16","mc77-16","mc76-15","mc75-15","mc74-15","mc73-15","mc72-14","mc71-13","mc70-13","mc69-12","mc68-11","mc67-11","mc66-11","mc65-11","mc64-11","mc63-10","mc62-9","mc61-8","mc60-8","mc59-7","mc58-7","mc57-6","mc56-5","mc55-4","mc54-3","mc53-2","mc52-1","mc51-41","mc50-42","mc49-42","mc48-43","mc47-44","mc46-43","mc45-42","mc44-40","mc43-40","mc42-39","mc41-37","mc40-36","mc39-35","mc38-35","mc37-35","mc36-33","mc35-30","mc34-30","mc33-27","mc32-25","mc31-22","mc30-19","mc29-17","mc28-14","mc27-10","mc26-7","mc25-2","mc24-58","mc23-55","mc22-53","mc21-49","mc20-43","mc19-38","mc18-30","mc17-22","mc16-11","mc15-193","mc14-196","mc13-203","mc12-211","mc11-220","mc10-231","mc9-236","mc8-240","mc7-232","mc6-200","mc5-131","mc4-14","mc3-109","mc2-898"
