"","100","99","98","97","96","95","94","93","92","91","90","89","88","87","86","85","84","83","82","81","80","79","78","77","76","75","74","73","72","71","70","69","68","67","66","65","64","63","62","61","60","59","58","57","56","55","54","53","52","51","50","49","48","47","46","45","44","43","42","41","40","39","38","37","36","35","34","33","32","31","30","29","28","27","26","25","24","23","22","21","20","19","18","17","16","15","14","13","12","11","10","9","8","7","6","5","4","3","2"
"HIP043.5447","mc100-5","mc99-5","mc98-5","mc97-4","mc96-4","mc95-4","mc94-4","mc93-4","mc92-3","mc91-3","mc90-3","mc89-3","mc88-2","mc87-2","mc86-2","mc85-2","mc84-1","mc83-1","mc82-1","mc81-17","mc80-17","mc79-17","mc78-17","mc77-17","mc76-17","mc75-18","mc74-18","mc73-18","mc72-17","mc71-17","mc70-17","mc69-17","mc68-17","mc67-17","mc66-17","mc65-16","mc64-16","mc63-15","mc62-15","mc61-14","mc60-14","mc59-13","mc58-13","mc57-12","mc56-11","mc55-11","mc54-10","mc53-9","mc52-9","mc51-8","mc50-7","mc49-6","mc48-5","mc47-5","mc46-4","mc45-3","mc44-2","mc43-1","mc42-14","mc41-12","mc40-11","mc39-10","mc38-9","mc37-8","mc36-7","mc35-5","mc34-3","mc33-2","mc32-59","mc31-61","mc30-63","mc29-65","mc28-64","mc27-66","mc26-67","mc25-68","mc24-69","mc23-71","mc22-73","mc21-75","mc20-78","mc19-79","mc18-80","mc17-79","mc16-79","mc15-76","mc14-74","mc13-70","mc12-62","mc11-52","mc10-38","mc9-19","mc8-216","mc7-244","mc6-269","mc5-299","mc4-319","mc3-290","mc2-57"
"HIP043.5448","mc100-4","mc99-4","mc98-4","mc97-3","mc96-3","mc95-3","mc94-3","mc93-3","mc92-2","mc91-2","mc90-2","mc89-2","mc88-1","mc87-1","mc86-1","mc85-1","mc84-4","mc83-4","mc82-4","mc81-3","mc80-3","mc79-3","mc78-2","mc77-2","mc76-2","mc75-1","mc74-1","mc73-1","mc72-27","mc71-27","mc70-27","mc69-27","mc68-27","mc67-27","mc66-27","mc65-27","mc64-27","mc63-28","mc62-28","mc61-29","mc60-29","mc59-30","mc58-30","mc57-30","mc56-30","mc55-30","mc54-30","mc53-30","mc52-30","mc51-30","mc50-29","mc49-29","mc48-29","mc47-29","mc46-28","mc45-28","mc44-28","mc43-27","mc42-27","mc41-26","mc40-26","mc39-25","mc38-24","mc37-23","mc36-22","mc35-21","mc34-21","mc33-20","mc32-18","mc31-16","mc30-14","mc29-11","mc28-9","mc27-6","mc26-3","mc25-79","mc24-82","mc23-85","mc22-88","mc21-91","mc20-96","mc19-99","mc18-103","mc17-106","mc16-112","mc15-117","mc14-123","mc13-131","mc12-138","mc11-143","mc10-148","mc9-148","mc8-152","mc7-144","mc6-111","mc5-51","mc4-353","mc3-358","mc2-218"
"HIP043.5453","mc100-5","mc99-5","mc98-5","mc97-4","mc96-4","mc95-4","mc94-4","mc93-4","mc92-3","mc91-3","mc90-3","mc89-3","mc88-2","mc87-2","mc86-2","mc85-2","mc84-1","mc83-1","mc82-1","mc81-24","mc80-24","mc79-24","mc78-25","mc77-25","mc76-25","mc75-26","mc74-26","mc73-26","mc72-25","mc71-25","mc70-25","mc69-25","mc68-25","mc67-25","mc66-25","mc65-25","mc64-25","mc63-25","mc62-25","mc61-26","mc60-26","mc59-27","mc58-27","mc57-27","mc56-27","mc55-27","mc54-27","mc53-27","mc52-27","mc51-27","mc50-26","mc49-26","mc48-26","mc47-26","mc46-25","mc45-25","mc44-24","mc43-23","mc42-23","mc41-22","mc40-22","mc39-21","mc38-20","mc37-19","mc36-18","mc35-17","mc34-16","mc33-15","mc32-13","mc31-11","mc30-9","mc29-6","mc28-4","mc27-1","mc26-68","mc25-69","mc24-70","mc23-72","mc22-74","mc21-76","mc20-79","mc19-80","mc18-81","mc17-80","mc16-80","mc15-78","mc14-76","mc13-72","mc12-64","mc11-54","mc10-40","mc9-21","mc8-121","mc7-103","mc6-61","mc5-320","mc4-351","mc3-354","mc2-211"
"HIP043.5469","mc100-5","mc99-5","mc98-5","mc97-4","mc96-4","mc95-4","mc94-4","mc93-4","mc92-3","mc91-3","mc90-3","mc89-3","mc88-2","mc87-2","mc86-2","mc85-2","mc84-1","mc83-1","mc82-1","mc81-17","mc80-17","mc79-17","mc78-17","mc77-17","mc76-17","mc75-18","mc74-18","mc73-18","mc72-17","mc71-17","mc70-17","mc69-17","mc68-17","mc67-17","mc66-17","mc65-16","mc64-16","mc63-15","mc62-15","mc61-14","mc60-14","mc59-13","mc58-13","mc57-12","mc56-11","mc55-11","mc54-10","mc53-9","mc52-9","mc51-8","mc50-7","mc49-6","mc48-5","mc47-5","mc46-4","mc45-3","mc44-2","mc43-1","mc42-14","mc41-12","mc40-11","mc39-10","mc38-9","mc37-8","mc36-7","mc35-5","mc34-3","mc33-2","mc32-41","mc31-40","mc30-40","mc29-38","mc28-36","mc27-33","mc26-31","mc25-30","mc24-28","mc23-26","mc22-23","mc21-20","mc20-15","mc19-11","mc18-5","mc17-15","mc16-8","mc15-36","mc14-27","mc13-17","mc12-4","mc11-25","mc10-10","mc9-56","mc8-37","mc7-2","mc6-123","mc5-66","mc4-333","mc3-316","mc2-117"
"HIP043.5480","mc100-4","mc99-4","mc98-4","mc97-3","mc96-3","mc95-3","mc94-3","mc93-3","mc92-2","mc91-2","mc90-2","mc89-2","mc88-1","mc87-1","mc86-1","mc85-1","mc84-14","mc83-14","mc82-14","mc81-13","mc80-13","mc79-13","mc78-13","mc77-13","mc76-13","mc75-13","mc74-13","mc73-13","mc72-12","mc71-12","mc70-12","mc69-12","mc68-12","mc67-12","mc66-12","mc65-11","mc64-11","mc63-10","mc62-10","mc61-9","mc60-9","mc59-8","mc58-8","mc57-7","mc56-6","mc55-6","mc54-5","mc53-4","mc52-4","mc51-3","mc50-2","mc49-1","mc48-40","mc47-40","mc46-41","mc45-42","mc44-42","mc43-43","mc42-44","mc41-46","mc40-47","mc39-46","mc38-46","mc37-48","mc36-49","mc35-51","mc34-51","mc33-52","mc32-53","mc31-55","mc30-56","mc29-58","mc28-57","mc27-58","mc26-56","mc25-56","mc24-56","mc23-57","mc22-58","mc21-56","mc20-53","mc19-50","mc18-46","mc17-42","mc16-36","mc15-30","mc14-21","mc13-11","mc12-112","mc11-110","mc10-100","mc9-90","mc8-79","mc7-50","mc6-6","mc5-315","mc4-344","mc3-335","mc2-157"
"HIP043.5484","mc100-4","mc99-4","mc98-4","mc97-3","mc96-3","mc95-3","mc94-3","mc93-3","mc92-2","mc91-2","mc90-2","mc89-2","mc88-1","mc87-1","mc86-1","mc85-1","mc84-14","mc83-14","mc82-14","mc81-13","mc80-13","mc79-13","mc78-13","mc77-13","mc76-13","mc75-13","mc74-13","mc73-13","mc72-12","mc71-12","mc70-12","mc69-12","mc68-12","mc67-12","mc66-12","mc65-11","mc64-11","mc63-10","mc62-10","mc61-9","mc60-9","mc59-8","mc58-8","mc57-7","mc56-6","mc55-6","mc54-5","mc53-4","mc52-4","mc51-3","mc50-2","mc49-1","mc48-12","mc47-12","mc46-11","mc45-11","mc44-10","mc43-9","mc42-8","mc41-6","mc40-5","mc39-4","mc38-3","mc37-1","mc36-29","mc35-28","mc34-28","mc33-27","mc32-25","mc31-23","mc30-21","mc29-18","mc28-16","mc27-13","mc26-10","mc25-7","mc24-4","mc23-87","mc22-91","mc21-95","mc20-100","mc19-104","mc18-110","mc17-116","mc16-124","mc15-132","mc14-141","mc13-150","mc12-161","mc11-176","mc10-194","mc9-213","mc8-238","mc7-274","mc6-317","mc5-376","mc4-458","mc3-592","mc2-806"
"HIP043.5485","mc100-20","mc99-20","mc98-20","mc97-21","mc96-21","mc95-21","mc94-21","mc93-21","mc92-22","mc91-22","mc90-22","mc89-22","mc88-23","mc87-23","mc86-23","mc85-23","mc84-24","mc83-24","mc82-24","mc81-25","mc80-25","mc79-25","mc78-26","mc77-26","mc76-26","mc75-27","mc74-27","mc73-27","mc72-28","mc71-28","mc70-28","mc69-29","mc68-29","mc67-30","mc66-30","mc65-31","mc64-31","mc63-32","mc62-32","mc61-33","mc60-33","mc59-34","mc58-34","mc57-35","mc56-36","mc55-36","mc54-37","mc53-38","mc52-38","mc51-38","mc50-39","mc49-40","mc48-41","mc47-41","mc46-42","mc45-43","mc44-43","mc43-44","mc42-45","mc41-47","mc40-48","mc39-47","mc38-48","mc37-50","mc36-51","mc35-53","mc34-53","mc33-54","mc32-55","mc31-57","mc30-59","mc29-61","mc28-60","mc27-62","mc26-61","mc25-62","mc24-63","mc23-64","mc22-65","mc21-63","mc20-61","mc19-58","mc18-56","mc17-52","mc16-46","mc15-42","mc14-34","mc13-24","mc12-11","mc11-163","mc10-175","mc9-190","mc8-206","mc7-228","mc6-239","mc5-237","mc4-203","mc3-82","mc2-115"
"HIP043.5499","mc100-5","mc99-5","mc98-5","mc97-4","mc96-4","mc95-4","mc94-4","mc93-4","mc92-3","mc91-3","mc90-3","mc89-3","mc88-2","mc87-2","mc86-2","mc85-2","mc84-1","mc83-1","mc82-1","mc81-24","mc80-24","mc79-24","mc78-25","mc77-25","mc76-25","mc75-26","mc74-26","mc73-26","mc72-25","mc71-25","mc70-25","mc69-25","mc68-25","mc67-25","mc66-25","mc65-25","mc64-25","mc63-25","mc62-25","mc61-26","mc60-26","mc59-27","mc58-27","mc57-27","mc56-27","mc55-27","mc54-27","mc53-27","mc52-27","mc51-27","mc50-26","mc49-26","mc48-26","mc47-26","mc46-25","mc45-25","mc44-24","mc43-23","mc42-23","mc41-22","mc40-22","mc39-21","mc38-20","mc37-19","mc36-18","mc35-17","mc34-16","mc33-15","mc32-13","mc31-11","mc30-9","mc29-6","mc28-4","mc27-1","mc26-68","mc25-69","mc24-70","mc23-72","mc22-74","mc21-76","mc20-79","mc19-80","mc18-81","mc17-80","mc16-80","mc15-78","mc14-76","mc13-72","mc12-64","mc11-54","mc10-40","mc9-21","mc8-121","mc7-103","mc6-61","mc5-246","mc4-217","mc3-110","mc2-332"
"HIP043.5500","mc100-5","mc99-5","mc98-5","mc97-4","mc96-4","mc95-4","mc94-4","mc93-4","mc92-3","mc91-3","mc90-3","mc89-3","mc88-2","mc87-2","mc86-2","mc85-2","mc84-1","mc83-1","mc82-1","mc81-17","mc80-17","mc79-17","mc78-17","mc77-17","mc76-17","mc75-18","mc74-18","mc73-18","mc72-17","mc71-17","mc70-17","mc69-17","mc68-17","mc67-17","mc66-17","mc65-16","mc64-16","mc63-15","mc62-15","mc61-14","mc60-14","mc59-13","mc58-13","mc57-12","mc56-11","mc55-11","mc54-10","mc53-9","mc52-9","mc51-8","mc50-7","mc49-6","mc48-5","mc47-5","mc46-4","mc45-3","mc44-2","mc43-1","mc42-14","mc41-12","mc40-11","mc39-10","mc38-9","mc37-8","mc36-7","mc35-5","mc34-3","mc33-2","mc32-41","mc31-40","mc30-40","mc29-38","mc28-36","mc27-33","mc26-31","mc25-30","mc24-28","mc23-26","mc22-23","mc21-20","mc20-15","mc19-11","mc18-5","mc17-15","mc16-8","mc15-36","mc14-27","mc13-17","mc12-4","mc11-25","mc10-10","mc9-214","mc8-239","mc7-275","mc6-318","mc5-377","mc4-459","mc3-593","mc2-807"
"HIP043.5508","mc100-12","mc99-12","mc98-12","mc97-12","mc96-12","mc95-12","mc94-12","mc93-12","mc92-12","mc91-12","mc90-12","mc89-12","mc88-11","mc87-11","mc86-11","mc85-11","mc84-11","mc83-11","mc82-11","mc81-10","mc80-10","mc79-10","mc78-10","mc77-10","mc76-10","mc75-9","mc74-9","mc73-9","mc72-8","mc71-8","mc70-8","mc69-7","mc68-7","mc67-6","mc66-6","mc65-5","mc64-5","mc63-4","mc62-4","mc61-3","mc60-3","mc59-2","mc58-2","mc57-1","mc56-31","mc55-31","mc54-31","mc53-31","mc52-31","mc51-31","mc50-30","mc49-31","mc48-31","mc47-31","mc46-30","mc45-30","mc44-30","mc43-29","mc42-29","mc41-29","mc40-29","mc39-28","mc38-27","mc37-26","mc36-25","mc35-24","mc34-24","mc33-23","mc32-21","mc31-19","mc30-17","mc29-14","mc28-12","mc27-9","mc26-6","mc25-3","mc24-45","mc23-45","mc22-44","mc21-42","mc20-39","mc19-36","mc18-31","mc17-26","mc16-19","mc15-12","mc14-3","mc13-151","mc12-162","mc11-177","mc10-195","mc9-215","mc8-240","mc7-276","mc6-319","mc5-378","mc4-460","mc3-594","mc2-808"
"HIP043.5518","mc100-4","mc99-4","mc98-4","mc97-3","mc96-3","mc95-3","mc94-3","mc93-3","mc92-2","mc91-2","mc90-2","mc89-2","mc88-1","mc87-1","mc86-1","mc85-1","mc84-14","mc83-14","mc82-14","mc81-13","mc80-13","mc79-13","mc78-13","mc77-13","mc76-13","mc75-13","mc74-13","mc73-13","mc72-12","mc71-12","mc70-12","mc69-12","mc68-12","mc67-12","mc66-12","mc65-11","mc64-11","mc63-10","mc62-10","mc61-9","mc60-9","mc59-8","mc58-8","mc57-7","mc56-6","mc55-6","mc54-5","mc53-4","mc52-4","mc51-3","mc50-2","mc49-1","mc48-12","mc47-12","mc46-11","mc45-11","mc44-10","mc43-9","mc42-8","mc41-6","mc40-5","mc39-4","mc38-3","mc37-1","mc36-41","mc35-41","mc34-41","mc33-41","mc32-40","mc31-39","mc30-39","mc29-37","mc28-35","mc27-32","mc26-30","mc25-29","mc24-27","mc23-25","mc22-22","mc21-19","mc20-14","mc19-10","mc18-4","mc17-63","mc16-57","mc15-53","mc14-47","mc13-40","mc12-29","mc11-15","mc10-119","mc9-112","mc8-105","mc7-84","mc6-42","mc5-240","mc4-209","mc3-93","mc2-809"
"HIP044.6","mc100-11","mc99-11","mc98-11","mc97-11","mc96-11","mc95-11","mc94-11","mc93-11","mc92-11","mc91-11","mc90-11","mc89-11","mc88-10","mc87-10","mc86-10","mc85-10","mc84-10","mc83-10","mc82-10","mc81-9","mc80-9","mc79-9","mc78-9","mc77-9","mc76-9","mc75-8","mc74-8","mc73-8","mc72-7","mc71-7","mc70-7","mc69-6","mc68-6","mc67-5","mc66-5","mc65-4","mc64-4","mc63-3","mc62-3","mc61-2","mc60-2","mc59-1","mc58-1","mc57-14","mc56-13","mc55-13","mc54-12","mc53-11","mc52-11","mc51-10","mc50-9","mc49-8","mc48-7","mc47-7","mc46-6","mc45-5","mc44-4","mc43-3","mc42-2","mc41-27","mc40-27","mc39-26","mc38-25","mc37-24","mc36-23","mc35-22","mc34-22","mc33-21","mc32-19","mc31-17","mc30-15","mc29-12","mc28-10","mc27-7","mc26-4","mc25-1","mc24-60","mc23-61","mc22-62","mc21-60","mc20-58","mc19-55","mc18-53","mc17-49","mc16-43","mc15-38","mc14-29","mc13-19","mc12-6","mc11-151","mc10-161","mc9-166","mc8-178","mc7-185","mc6-172","mc5-138","mc4-64","mc3-283","mc2-35"
"HIP044.14","mc100-11","mc99-11","mc98-11","mc97-11","mc96-11","mc95-11","mc94-11","mc93-11","mc92-11","mc91-11","mc90-11","mc89-11","mc88-10","mc87-10","mc86-10","mc85-10","mc84-10","mc83-10","mc82-10","mc81-9","mc80-9","mc79-9","mc78-9","mc77-9","mc76-9","mc75-8","mc74-8","mc73-8","mc72-7","mc71-7","mc70-7","mc69-6","mc68-6","mc67-5","mc66-5","mc65-4","mc64-4","mc63-3","mc62-3","mc61-2","mc60-2","mc59-1","mc58-1","mc57-14","mc56-13","mc55-13","mc54-12","mc53-11","mc52-11","mc51-10","mc50-9","mc49-8","mc48-7","mc47-7","mc46-6","mc45-5","mc44-4","mc43-3","mc42-2","mc41-27","mc40-27","mc39-26","mc38-25","mc37-24","mc36-23","mc35-22","mc34-22","mc33-21","mc32-19","mc31-17","mc30-15","mc29-12","mc28-10","mc27-7","mc26-4","mc25-1","mc24-60","mc23-61","mc22-62","mc21-60","mc20-58","mc19-55","mc18-53","mc17-49","mc16-43","mc15-38","mc14-29","mc13-19","mc12-6","mc11-151","mc10-161","mc9-166","mc8-178","mc7-185","mc6-172","mc5-138","mc4-64","mc3-283","mc2-35"
"HIP044.20","mc100-1","mc99-1","mc98-1","mc97-6","mc96-6","mc95-6","mc94-6","mc93-6","mc92-5","mc91-5","mc90-5","mc89-5","mc88-4","mc87-4","mc86-4","mc85-4","mc84-3","mc83-3","mc82-3","mc81-2","mc80-2","mc79-2","mc78-1","mc77-1","mc76-1","mc75-15","mc74-15","mc73-15","mc72-14","mc71-14","mc70-14","mc69-14","mc68-14","mc67-14","mc66-14","mc65-13","mc64-13","mc63-12","mc62-12","mc61-11","mc60-11","mc59-10","mc58-10","mc57-9","mc56-8","mc55-8","mc54-7","mc53-6","mc52-6","mc51-5","mc50-4","mc49-3","mc48-2","mc47-2","mc46-1","mc45-6","mc44-5","mc43-4","mc42-3","mc41-1","mc40-31","mc39-30","mc38-29","mc37-28","mc36-27","mc35-26","mc34-26","mc33-25","mc32-23","mc31-21","mc30-19","mc29-16","mc28-14","mc27-11","mc26-8","mc25-5","mc24-2","mc23-56","mc22-57","mc21-55","mc20-52","mc19-49","mc18-45","mc17-41","mc16-35","mc15-29","mc14-20","mc13-10","mc12-33","mc11-19","mc10-2","mc9-36","mc8-12","mc7-143","mc6-110","mc5-50","mc4-461","mc3-595","mc2-810"
"HIP044.25","mc100-3","mc99-3","mc98-3","mc97-2","mc96-2","mc95-2","mc94-2","mc93-2","mc92-1","mc91-1","mc90-1","mc89-1","mc88-17","mc87-17","mc86-17","mc85-17","mc84-18","mc83-18","mc82-18","mc81-18","mc80-18","mc79-18","mc78-18","mc77-18","mc76-18","mc75-19","mc74-19","mc73-19","mc72-18","mc71-18","mc70-18","mc69-18","mc68-18","mc67-18","mc66-18","mc65-17","mc64-17","mc63-16","mc62-16","mc61-15","mc60-15","mc59-14","mc58-14","mc57-13","mc56-12","mc55-12","mc54-11","mc53-10","mc52-10","mc51-9","mc50-8","mc49-7","mc48-6","mc47-6","mc46-5","mc45-4","mc44-3","mc43-2","mc42-1","mc41-38","mc40-39","mc39-38","mc38-38","mc37-38","mc36-38","mc35-38","mc34-38","mc33-38","mc32-36","mc31-35","mc30-35","mc29-32","mc28-30","mc27-27","mc26-24","mc25-22","mc24-20","mc23-16","mc22-12","mc21-8","mc20-3","mc19-9","mc18-3","mc17-55","mc16-49","mc15-45","mc14-37","mc13-27","mc12-14","mc11-80","mc10-69","mc9-54","mc8-34","mc7-86","mc6-44","mc5-81","mc4-334","mc3-317","mc2-118"
"HIP044.26","mc100-1","mc99-1","mc98-1","mc97-19","mc96-19","mc95-19","mc94-19","mc93-19","mc92-20","mc91-20","mc90-20","mc89-20","mc88-21","mc87-21","mc86-21","mc85-21","mc84-22","mc83-22","mc82-22","mc81-22","mc80-22","mc79-22","mc78-22","mc77-22","mc76-22","mc75-23","mc74-23","mc73-23","mc72-22","mc71-22","mc70-22","mc69-22","mc68-22","mc67-22","mc66-22","mc65-21","mc64-21","mc63-21","mc62-21","mc61-22","mc60-22","mc59-23","mc58-23","mc57-23","mc56-22","mc55-22","mc54-21","mc53-20","mc52-20","mc51-20","mc50-19","mc49-18","mc48-18","mc47-18","mc46-17","mc45-17","mc44-16","mc43-15","mc42-15","mc41-13","mc40-12","mc39-11","mc38-10","mc37-9","mc36-8","mc35-6","mc34-4","mc33-3","mc32-1","mc31-44","mc30-44","mc29-42","mc28-40","mc27-38","mc26-36","mc25-35","mc24-33","mc23-31","mc22-28","mc21-26","mc20-22","mc19-18","mc18-12","mc17-6","mc16-106","mc15-107","mc14-110","mc13-112","mc12-108","mc11-106","mc10-96","mc9-86","mc8-73","mc7-44","mc6-214","mc5-204","mc4-150","mc3-1","mc2-355"
"HIP044.43","mc100-8","mc99-8","mc98-8","mc97-8","mc96-8","mc95-8","mc94-8","mc93-8","mc92-7","mc91-7","mc90-7","mc89-7","mc88-6","mc87-6","mc86-6","mc85-6","mc84-6","mc83-6","mc82-6","mc81-5","mc80-5","mc79-5","mc78-5","mc77-5","mc76-5","mc75-4","mc74-4","mc73-4","mc72-3","mc71-3","mc70-3","mc69-2","mc68-2","mc67-1","mc66-1","mc65-29","mc64-29","mc63-30","mc62-30","mc61-31","mc60-31","mc59-32","mc58-32","mc57-33","mc56-34","mc55-34","mc54-35","mc53-36","mc52-36","mc51-36","mc50-36","mc49-37","mc48-37","mc47-37","mc46-38","mc45-39","mc44-39","mc43-40","mc42-41","mc41-43","mc40-44","mc39-43","mc38-43","mc37-43","mc36-44","mc35-44","mc34-44","mc33-44","mc32-44","mc31-43","mc30-43","mc29-41","mc28-39","mc27-36","mc26-34","mc25-33","mc24-31","mc23-29","mc22-26","mc21-24","mc20-20","mc19-16","mc18-10","mc17-4","mc16-82","mc15-81","mc14-79","mc13-75","mc12-67","mc11-57","mc10-43","mc9-24","mc8-89","mc7-64","mc6-20","mc5-92","mc4-6","mc3-161","mc2-368"
"HIP044.49","mc100-3","mc99-3","mc98-3","mc97-2","mc96-2","mc95-2","mc94-2","mc93-2","mc92-1","mc91-1","mc90-1","mc89-1","mc88-17","mc87-17","mc86-17","mc85-17","mc84-18","mc83-18","mc82-18","mc81-18","mc80-18","mc79-18","mc78-18","mc77-18","mc76-18","mc75-19","mc74-19","mc73-19","mc72-18","mc71-18","mc70-18","mc69-18","mc68-18","mc67-18","mc66-18","mc65-17","mc64-17","mc63-16","mc62-16","mc61-15","mc60-15","mc59-14","mc58-14","mc57-13","mc56-12","mc55-12","mc54-11","mc53-10","mc52-10","mc51-9","mc50-8","mc49-7","mc48-6","mc47-6","mc46-5","mc45-4","mc44-3","mc43-2","mc42-1","mc41-14","mc40-13","mc39-12","mc38-11","mc37-10","mc36-9","mc35-7","mc34-6","mc33-5","mc32-3","mc31-1","mc30-33","mc29-30","mc28-28","mc27-25","mc26-22","mc25-20","mc24-18","mc23-14","mc22-10","mc21-6","mc20-1","mc19-65","mc18-63","mc17-60","mc16-54","mc15-50","mc14-42","mc13-33","mc12-21","mc11-6","mc10-85","mc9-72","mc8-56","mc7-22","mc6-275","mc5-306","mc4-328","mc3-309","mc2-99"
"HIP044.54","mc100-3","mc99-3","mc98-3","mc97-2","mc96-2","mc95-2","mc94-2","mc93-2","mc92-1","mc91-1","mc90-1","mc89-1","mc88-17","mc87-17","mc86-17","mc85-17","mc84-18","mc83-18","mc82-18","mc81-18","mc80-18","mc79-18","mc78-18","mc77-18","mc76-18","mc75-19","mc74-19","mc73-19","mc72-18","mc71-18","mc70-18","mc69-18","mc68-18","mc67-18","mc66-18","mc65-17","mc64-17","mc63-16","mc62-16","mc61-15","mc60-15","mc59-14","mc58-14","mc57-13","mc56-12","mc55-12","mc54-11","mc53-10","mc52-10","mc51-9","mc50-8","mc49-7","mc48-6","mc47-6","mc46-5","mc45-4","mc44-3","mc43-2","mc42-1","mc41-14","mc40-13","mc39-12","mc38-11","mc37-10","mc36-9","mc35-7","mc34-6","mc33-5","mc32-3","mc31-1","mc30-33","mc29-30","mc28-28","mc27-25","mc26-22","mc25-20","mc24-18","mc23-14","mc22-10","mc21-6","mc20-1","mc19-65","mc18-63","mc17-60","mc16-54","mc15-50","mc14-42","mc13-33","mc12-21","mc11-6","mc10-138","mc9-135","mc8-139","mc7-122","mc6-85","mc5-22","mc4-240","mc3-145","mc2-811"
"HIP044.59","mc100-11","mc99-11","mc98-11","mc97-11","mc96-11","mc95-11","mc94-11","mc93-11","mc92-11","mc91-11","mc90-11","mc89-11","mc88-10","mc87-10","mc86-10","mc85-10","mc84-10","mc83-10","mc82-10","mc81-9","mc80-9","mc79-9","mc78-9","mc77-9","mc76-9","mc75-8","mc74-8","mc73-8","mc72-7","mc71-7","mc70-7","mc69-6","mc68-6","mc67-5","mc66-5","mc65-4","mc64-4","mc63-3","mc62-3","mc61-2","mc60-2","mc59-1","mc58-1","mc57-31","mc56-32","mc55-32","mc54-33","mc53-33","mc52-33","mc51-33","mc50-33","mc49-34","mc48-34","mc47-34","mc46-33","mc45-33","mc44-33","mc43-34","mc42-35","mc41-35","mc40-36","mc39-35","mc38-34","mc37-33","mc36-33","mc35-32","mc34-32","mc33-32","mc32-30","mc31-29","mc30-28","mc29-25","mc28-23","mc27-20","mc26-17","mc25-15","mc24-12","mc23-8","mc22-4","mc21-14","mc20-9","mc19-4","mc18-48","mc17-44","mc16-38","mc15-32","mc14-23","mc13-13","mc12-111","mc11-109","mc10-99","mc9-89","mc8-77","mc7-48","mc6-4","mc5-249","mc4-220","mc3-117","mc2-375"
"HIP044.60","mc100-3","mc99-3","mc98-3","mc97-2","mc96-2","mc95-2","mc94-2","mc93-2","mc92-1","mc91-1","mc90-1","mc89-1","mc88-17","mc87-17","mc86-17","mc85-17","mc84-18","mc83-18","mc82-18","mc81-18","mc80-18","mc79-18","mc78-18","mc77-18","mc76-18","mc75-19","mc74-19","mc73-19","mc72-18","mc71-18","mc70-18","mc69-18","mc68-18","mc67-18","mc66-18","mc65-17","mc64-17","mc63-16","mc62-16","mc61-15","mc60-15","mc59-14","mc58-14","mc57-13","mc56-12","mc55-12","mc54-11","mc53-10","mc52-10","mc51-9","mc50-8","mc49-7","mc48-6","mc47-6","mc46-5","mc45-4","mc44-3","mc43-2","mc42-1","mc41-38","mc40-39","mc39-38","mc38-38","mc37-38","mc36-38","mc35-38","mc34-38","mc33-38","mc32-36","mc31-35","mc30-35","mc29-32","mc28-30","mc27-27","mc26-24","mc25-22","mc24-20","mc23-16","mc22-12","mc21-8","mc20-3","mc19-9","mc18-3","mc17-55","mc16-49","mc15-45","mc14-37","mc13-27","mc12-14","mc11-152","mc10-162","mc9-167","mc8-179","mc7-187","mc6-174","mc5-140","mc4-66","mc3-596","mc2-812"
"HIP044.67","mc100-10","mc99-10","mc98-10","mc97-10","mc96-10","mc95-10","mc94-10","mc93-10","mc92-10","mc91-10","mc90-10","mc89-10","mc88-9","mc87-9","mc86-9","mc85-9","mc84-9","mc83-9","mc82-9","mc81-8","mc80-8","mc79-8","mc78-8","mc77-8","mc76-8","mc75-7","mc74-7","mc73-7","mc72-6","mc71-6","mc70-6","mc69-5","mc68-5","mc67-4","mc66-4","mc65-3","mc64-3","mc63-2","mc62-2","mc61-1","mc60-1","mc59-22","mc58-22","mc57-22","mc56-21","mc55-21","mc54-20","mc53-19","mc52-19","mc51-19","mc50-18","mc49-17","mc48-17","mc47-17","mc46-16","mc45-16","mc44-15","mc43-14","mc42-13","mc41-11","mc40-10","mc39-9","mc38-8","mc37-7","mc36-6","mc35-4","mc34-2","mc33-1","mc32-45","mc31-45","mc30-45","mc29-44","mc28-42","mc27-40","mc26-38","mc25-37","mc24-35","mc23-33","mc22-30","mc21-28","mc20-24","mc19-20","mc18-14","mc17-8","mc16-108","mc15-112","mc14-117","mc13-124","mc12-127","mc11-129","mc10-128","mc9-124","mc8-122","mc7-104","mc6-62","mc5-40","mc4-244","mc3-152","mc2-362"
